Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
162097,10,1,300,03/28/19 13:43,"929 Elm St, New York City, NY 10001"
162098,10,1,300,03/07/19 15:44,"84 Center St, New York City, NY 10001"
162099,19,1,11.95,03/03/19 00:18,"598 Washington St, Los Angeles, CA 90001"
162100,21,1,11.99,03/04/19 00:17,"635 Spruce St, Boston, MA 02215"
162101,16,1,1700,03/30/19 10:47,"253 11th St, Seattle, WA 98101"
162102,21,1,11.99,03/31/19 19:51,"69 Center St, New York City, NY 10001"
162103,6,1,2.99,03/18/19 20:50,"860 Main St, Portland, OR 97035"
162104,15,1,14.95,03/05/19 15:25,"572 Walnut St, New York City, NY 10001"
162105,19,1,11.95,03/09/19 08:45,"911 South St, Seattle, WA 98101"
162106,7,1,3.84,03/02/19 15:25,"484 Cedar St, Los Angeles, CA 90001"
162107,21,1,11.99,03/29/19 15:15,"260 14th St, Austin, TX 73301"
162108,19,2,11.95,03/26/19 11:38,"113 7th St, Los Angeles, CA 90001"
162109,15,1,14.95,03/25/19 11:12,"686 5th St, New York City, NY 10001"
162110,2,1,109.99,03/15/19 09:05,"705 South St, Los Angeles, CA 90001"
162111,7,3,3.84,03/08/19 16:59,"561 West St, San Francisco, CA 94016"
162112,5,1,379.99,03/15/19 21:52,"953 Spruce St, Boston, MA 02215"
162113,9,1,99.99,03/27/19 13:09,"365 Cherry St, San Francisco, CA 94016"
162114,15,1,14.95,03/21/19 14:29,"577 South St, Atlanta, GA 30301"
162115,10,1,300,03/26/19 08:06,"93 Sunset St, San Francisco, CA 94016"
162116,19,1,11.95,03/09/19 11:48,"446 Adams St, Dallas, TX 75001"
162117,21,1,11.99,03/11/19 14:12,"82 Lake St, New York City, NY 10001"
162118,12,1,700,03/10/19 22:32,"888 13th St, San Francisco, CA 94016"
162119,4,1,149.99,03/06/19 13:46,"980 2nd St, Austin, TX 73301"
162120,16,1,1700,03/15/19 18:43,"969 Washington St, Dallas, TX 75001"
162121,19,1,11.95,03/20/19 13:05,"355 Main St, Portland, OR 97035"
162122,6,1,2.99,03/06/19 10:22,"354 9th St, Seattle, WA 98101"
162123,9,1,99.99,03/13/19 18:02,"295 South St, San Francisco, CA 94016"
162124,16,1,1700,03/27/19 09:52,"8 West St, San Francisco, CA 94016"
162125,3,1,389.99,03/29/19 12:16,"987 Chestnut St, San Francisco, CA 94016"
162126,8,1,150,03/17/19 19:41,"895 Jefferson St, Los Angeles, CA 90001"
162127,16,1,1700,03/25/19 13:08,"603 12th St, San Francisco, CA 94016"
162128,19,1,11.95,03/23/19 22:59,"490 Jackson St, Seattle, WA 98101"
162129,6,1,2.99,03/11/19 16:14,"962 Church St, San Francisco, CA 94016"
162130,19,1,11.95,03/08/19 12:17,"211 Pine St, Dallas, TX 75001"
162131,19,1,11.95,03/10/19 23:29,"334 Madison St, Boston, MA 02215"
162132,7,1,3.84,03/15/19 06:52,"488 7th St, Boston, MA 02215"
162133,7,1,3.84,03/10/19 09:28,"986 6th St, Seattle, WA 98101"
162134,20,1,400,03/17/19 20:36,"186 North St, Atlanta, GA 30301"
162135,19,1,11.95,03/23/19 22:58,"112 Madison St, New York City, NY 10001"
162136,7,1,3.84,03/28/19 11:13,"708 4th St, San Francisco, CA 94016"
162137,9,1,99.99,03/14/19 16:05,"275 Elm St, New York City, NY 10001"
162138,2,1,109.99,03/19/19 10:10,"628 Forest St, Seattle, WA 98101"
162139,5,1,379.99,03/21/19 12:21,"869 9th St, New York City, NY 10001"
162140,18,1,999.99,03/06/19 23:34,"622 Meadow St, Seattle, WA 98101"
162141,15,1,14.95,03/08/19 19:03,"289 Chestnut St, New York City, NY 10001"
162142,20,1,400,03/01/19 12:57,"479 Maple St, Atlanta, GA 30301"
162142,7,1,3.84,03/01/19 12:57,"479 Maple St, Atlanta, GA 30301"
162143,19,1,11.95,03/09/19 13:26,"886 12th St, San Francisco, CA 94016"
162144,16,1,1700,03/24/19 13:04,"342 Dogwood St, San Francisco, CA 94016"
162145,9,1,99.99,03/11/19 16:56,"680 10th St, New York City, NY 10001"
162146,8,1,150,03/11/19 22:20,"326 Wilson St, Seattle, WA 98101"
162147,21,1,11.99,03/05/19 10:53,"310 Forest St, Austin, TX 73301"
162148,19,1,11.95,03/17/19 23:55,"434 4th St, Los Angeles, CA 90001"
162149,8,1,150,03/05/19 00:36,"371 Forest St, Austin, TX 73301"
162150,7,1,3.84,03/28/19 22:21,"963 4th St, Boston, MA 02215"
162151,9,1,99.99,03/25/19 20:11,"53 Washington St, Dallas, TX 75001"
162152,15,1,14.95,03/24/19 09:42,"727 Lake St, Atlanta, GA 30301"
162153,4,1,149.99,03/08/19 08:31,"647 Madison St, New York City, NY 10001"
162154,18,1,999.99,03/30/19 10:18,"932 Forest St, Los Angeles, CA 90001"
162155,7,1,3.84,03/28/19 16:35,"706 11th St, Los Angeles, CA 90001"
162156,21,1,11.99,03/01/19 22:47,"352 6th St, Portland, OR 97035"
162157,10,1,300,03/27/19 18:56,"620 13th St, Boston, MA 02215"
162158,19,1,11.95,03/20/19 17:50,"865 Hill St, San Francisco, CA 94016"
162159,21,1,11.99,03/30/19 13:29,"776 9th St, Los Angeles, CA 90001"
162160,8,1,150,03/12/19 19:50,"414 11th St, San Francisco, CA 94016"
162161,21,1,11.99,03/30/19 19:20,"853 14th St, Seattle, WA 98101"
162161,6,2,2.99,03/30/19 19:20,"853 14th St, Seattle, WA 98101"
162162,15,1,14.95,03/05/19 08:32,"435 Hill St, New York City, NY 10001"
162163,10,1,300,03/25/19 07:48,"61 Sunset St, Los Angeles, CA 90001"
162164,7,1,3.84,03/01/19 16:05,"954 2nd St, San Francisco, CA 94016"
162165,16,1,1700,03/12/19 12:32,"911 Sunset St, San Francisco, CA 94016"
162166,6,1,2.99,03/06/19 21:36,"989 Ridge St, Los Angeles, CA 90001"
162167,7,1,3.84,03/02/19 13:36,"713 13th St, Dallas, TX 75001"
162168,5,1,379.99,03/20/19 10:26,"699 11th St, Boston, MA 02215"
162169,3,1,389.99,03/11/19 13:43,"500 River St, Dallas, TX 75001"
162170,21,2,11.99,03/16/19 11:14,"397 10th St, San Francisco, CA 94016"
162171,15,1,14.95,03/16/19 12:10,"597 11th St, New York City, NY 10001"
162172,21,1,11.99,03/03/19 18:34,"176 Cherry St, San Francisco, CA 94016"
162173,9,1,99.99,03/07/19 14:09,"973 14th St, Los Angeles, CA 90001"
162174,3,1,389.99,03/05/19 18:44,"844 Main St, Seattle, WA 98101"
162175,15,1,14.95,03/02/19 11:09,"510 Forest St, Austin, TX 73301"
162176,8,1,150,03/31/19 19:38,"917 Chestnut St, Atlanta, GA 30301"
162177,18,1,999.99,03/22/19 19:40,"323 14th St, Los Angeles, CA 90001"
162178,15,1,14.95,03/11/19 18:11,"436 Wilson St, Boston, MA 02215"
162179,6,1,2.99,03/25/19 12:40,"712 Maple St, Seattle, WA 98101"
162180,10,1,300,03/17/19 14:55,"945 Willow St, Los Angeles, CA 90001"
162181,16,1,1700,03/03/19 13:15,"423 Lake St, Los Angeles, CA 90001"
162182,11,1,600,03/19/19 13:01,"455 Church St, Los Angeles, CA 90001"
162183,7,1,3.84,03/08/19 16:22,"427 Adams St, Los Angeles, CA 90001"
162184,7,1,3.84,03/23/19 16:51,"285 Ridge St, San Francisco, CA 94016"
162185,19,1,11.95,03/03/19 07:26,"297 12th St, Los Angeles, CA 90001"
162186,6,5,2.99,03/05/19 14:17,"180 Wilson St, Los Angeles, CA 90001"
162187,11,1,600,03/16/19 10:34,"964 9th St, San Francisco, CA 94016"
162187,19,1,11.95,03/16/19 10:34,"964 9th St, San Francisco, CA 94016"
162188,6,1,2.99,03/02/19 20:28,"971 7th St, New York City, NY 10001"
162189,12,1,700,03/23/19 14:06,"892 11th St, San Francisco, CA 94016"
162189,15,1,14.95,03/23/19 14:06,"892 11th St, San Francisco, CA 94016"
162189,3,1,389.99,03/23/19 14:06,"892 11th St, San Francisco, CA 94016"
162190,21,1,11.99,03/04/19 20:47,"478 Madison St, Boston, MA 02215"
162191,8,1,150,03/05/19 20:49,"6 5th St, New York City, NY 10001"
162192,6,3,2.99,03/06/19 18:27,"269 Highland St, Dallas, TX 75001"
162193,15,1,14.95,03/14/19 10:27,"29 Walnut St, San Francisco, CA 94016"
162194,4,1,149.99,03/21/19 21:22,"224 Cedar St, Austin, TX 73301"
162195,6,3,2.99,03/25/19 07:23,"439 Madison St, Boston, MA 02215"
162196,7,1,3.84,03/24/19 09:22,"164 Johnson St, Portland, OR 97035"
162197,16,1,1700,03/01/19 15:30,"85 Chestnut St, San Francisco, CA 94016"
162198,9,1,99.99,03/16/19 19:18,"322 Washington St, San Francisco, CA 94016"
162199,16,1,1700,03/03/19 17:41,"939 Dogwood St, Seattle, WA 98101"
162200,2,1,109.99,03/15/19 14:50,"596 Meadow St, San Francisco, CA 94016"
162201,8,1,150,03/29/19 13:22,"608 Lincoln St, New York City, NY 10001"
162202,4,1,149.99,03/28/19 23:33,"975 North St, New York City, NY 10001"
162203,19,1,11.95,03/21/19 10:24,"50 Hill St, San Francisco, CA 94016"
162204,21,1,11.99,03/08/19 12:24,"555 8th St, Los Angeles, CA 90001"
162205,6,3,2.99,03/27/19 19:28,"490 Lincoln St, San Francisco, CA 94016"
162206,7,1,3.84,03/02/19 19:20,"482 Meadow St, New York City, NY 10001"
162207,5,1,379.99,03/02/19 12:54,"69 Adams St, Atlanta, GA 30301"
162208,15,1,14.95,03/11/19 16:08,"534 Lakeview St, San Francisco, CA 94016"
162209,6,1,2.99,03/18/19 01:48,"873 Jefferson St, Atlanta, GA 30301"
162210,19,1,11.95,03/19/19 17:42,"331 Lake St, San Francisco, CA 94016"
162211,21,1,11.99,03/15/19 05:02,"819 Lake St, Seattle, WA 98101"
162212,19,2,11.95,03/31/19 12:42,"700 North St, Boston, MA 02215"
162213,7,1,3.84,03/21/19 09:58,"72 Highland St, Seattle, WA 98101"
162214,7,1,3.84,03/16/19 07:09,"688 Chestnut St, Seattle, WA 98101"
162215,6,1,2.99,03/11/19 12:06,"688 Hickory St, Los Angeles, CA 90001"
162215,16,1,1700,03/11/19 12:06,"688 Hickory St, Los Angeles, CA 90001"
162216,18,1,999.99,03/20/19 11:03,"406 Sunset St, Boston, MA 02215"
162217,21,1,11.99,03/07/19 16:30,"293 8th St, Los Angeles, CA 90001"
162218,8,1,150,03/05/19 19:53,"115 Madison St, Los Angeles, CA 90001"
162219,8,1,150,03/31/19 21:28,"63 8th St, Boston, MA 02215"
162220,9,1,99.99,03/06/19 17:33,"505 Hill St, San Francisco, CA 94016"
162221,8,1,150,03/09/19 21:44,"927 Jackson St, New York City, NY 10001"
162222,9,1,99.99,03/14/19 06:36,"300 Meadow St, Boston, MA 02215"
162223,6,1,2.99,03/24/19 10:47,"248 12th St, San Francisco, CA 94016"
162224,4,1,149.99,03/23/19 07:28,"858 Pine St, Atlanta, GA 30301"
162225,7,2,3.84,03/30/19 17:01,"830 Hickory St, Dallas, TX 75001"
162226,7,2,3.84,03/25/19 21:36,"858 5th St, Boston, MA 02215"
162227,7,3,3.84,03/30/19 19:45,"925 Jackson St, San Francisco, CA 94016"
162228,15,1,14.95,03/14/19 09:46,"102 Meadow St, San Francisco, CA 94016"
162229,4,1,149.99,03/27/19 13:13,"823 Lake St, San Francisco, CA 94016"
162230,15,1,14.95,03/30/19 16:55,"819 Park St, Los Angeles, CA 90001"
162231,7,2,3.84,03/04/19 19:42,"123 Jefferson St, Dallas, TX 75001"
162232,3,1,389.99,03/09/19 12:45,"66 Park St, Los Angeles, CA 90001"
162233,16,1,1700,03/29/19 19:32,"944 Ridge St, Seattle, WA 98101"
162234,7,1,3.84,03/06/19 13:39,"250 Johnson St, San Francisco, CA 94016"
162235,4,1,149.99,03/11/19 22:05,"122 7th St, Dallas, TX 75001"
162236,21,1,11.99,03/28/19 18:33,"298 Elm St, Atlanta, GA 30301"
162237,15,2,14.95,03/23/19 16:22,"89 Chestnut St, New York City, NY 10001"
162238,7,1,3.84,03/14/19 17:16,"102 Willow St, Dallas, TX 75001"
162239,18,1,999.99,03/10/19 19:45,"543 11th St, Austin, TX 73301"
162240,15,1,14.95,03/30/19 00:13,"572 Park St, Boston, MA 02215"
162241,16,1,1700,03/30/19 11:58,"162 5th St, San Francisco, CA 94016"
162242,6,1,2.99,03/14/19 20:32,"712 5th St, Portland, OR 97035"
162243,15,1,14.95,03/15/19 19:18,"301 Walnut St, San Francisco, CA 94016"
162244,11,1,600,03/23/19 23:33,"76 Center St, San Francisco, CA 94016"
162244,19,1,11.95,03/23/19 23:33,"76 Center St, San Francisco, CA 94016"
162245,6,1,2.99,03/17/19 18:18,"238 West St, San Francisco, CA 94016"
162246,4,1,149.99,03/01/19 12:12,"28 Adams St, Atlanta, GA 30301"
162247,4,1,149.99,03/22/19 15:47,"10 Elm St, Austin, TX 73301"
162248,21,1,11.99,03/14/19 16:03,"685 5th St, San Francisco, CA 94016"
162249,9,1,99.99,03/27/19 19:50,"951 Forest St, New York City, NY 10001"
162250,10,1,300,03/16/19 10:47,"984 8th St, Los Angeles, CA 90001"
162251,4,1,149.99,03/29/19 15:10,"495 Lake St, San Francisco, CA 94016"
162252,21,2,11.99,03/09/19 05:31,"5 Maple St, San Francisco, CA 94016"
162253,19,1,11.95,03/07/19 22:15,"574 Walnut St, Boston, MA 02215"
162254,16,1,1700,03/09/19 10:48,"786 River St, San Francisco, CA 94016"
162255,4,1,149.99,03/06/19 11:21,"622 Highland St, Dallas, TX 75001"
162256,2,1,109.99,03/15/19 11:55,"217 4th St, New York City, NY 10001"
162257,7,1,3.84,03/30/19 12:01,"977 Meadow St, Atlanta, GA 30301"
162258,9,1,99.99,03/20/19 19:09,"874 Cherry St, New York City, NY 10001"
162259,3,1,389.99,03/14/19 10:07,"415 Wilson St, New York City, NY 10001"
162260,8,1,150,03/29/19 12:08,"188 North St, Seattle, WA 98101"
162261,9,1,99.99,03/24/19 06:54,"825 Lakeview St, Dallas, TX 75001"
162262,21,1,11.99,03/08/19 22:17,"625 Main St, Atlanta, GA 30301"
162263,21,1,11.99,03/05/19 22:06,"230 Elm St, Dallas, TX 75001"
162264,8,1,150,03/13/19 18:06,"604 6th St, Portland, OR 97035"
162265,21,1,11.99,03/12/19 08:12,"882 Park St, Los Angeles, CA 90001"
162266,7,1,3.84,03/13/19 08:34,"697 Jackson St, New York City, NY 10001"
162267,9,1,99.99,03/26/19 14:07,"61 10th St, Dallas, TX 75001"
162268,15,1,14.95,03/30/19 20:26,"528 Pine St, Los Angeles, CA 90001"
162269,21,1,11.99,03/03/19 01:30,"99 Sunset St, San Francisco, CA 94016"
162270,16,1,1700,03/07/19 11:45,"98 Elm St, Los Angeles, CA 90001"
162271,15,1,14.95,03/26/19 10:37,"557 Hickory St, San Francisco, CA 94016"
162272,15,1,14.95,03/16/19 09:30,"322 10th St, Los Angeles, CA 90001"
162273,11,1,600,03/20/19 18:36,"368 Washington St, New York City, NY 10001"
162274,15,1,14.95,03/07/19 09:06,"152 2nd St, Atlanta, GA 30301"
162275,21,1,11.99,03/12/19 20:22,"558 Cherry St, Seattle, WA 98101"
162276,9,1,99.99,03/11/19 06:54,"882 Jefferson St, Los Angeles, CA 90001"
162277,3,1,389.99,03/26/19 22:06,"392 Maple St, Seattle, WA 98101"
162278,9,1,99.99,03/23/19 14:02,"488 Jackson St, Boston, MA 02215"
162279,11,1,600,03/12/19 19:03,"231 Highland St, San Francisco, CA 94016"
162280,9,1,99.99,03/05/19 11:48,"525 12th St, New York City, NY 10001"
162281,15,2,14.95,03/10/19 15:31,"774 4th St, Seattle, WA 98101"
162282,19,1,11.95,03/03/19 02:06,"6 10th St, Austin, TX 73301"
162283,7,1,3.84,03/05/19 20:33,"959 12th St, Boston, MA 02215"
162284,15,1,14.95,03/05/19 22:25,"544 Elm St, Los Angeles, CA 90001"
162285,4,1,149.99,03/13/19 21:40,"491 Walnut St, San Francisco, CA 94016"
162286,12,1,700,03/25/19 12:49,"805 5th St, New York City, NY 10001"
162287,11,1,600,03/30/19 10:02,"89 6th St, Atlanta, GA 30301"
162288,2,1,109.99,03/01/19 09:19,"113 7th St, Dallas, TX 75001"
162289,19,1,11.95,03/18/19 04:46,"528 Pine St, Seattle, WA 98101"
162290,3,1,389.99,03/13/19 20:36,"809 Ridge St, Dallas, TX 75001"
162291,15,1,14.95,03/12/19 12:08,"72 Chestnut St, Los Angeles, CA 90001"
162292,15,1,14.95,03/08/19 06:56,"327 Park St, Atlanta, GA 30301"
162293,2,1,109.99,03/04/19 17:57,"332 2nd St, Dallas, TX 75001"
162294,20,1,400,03/10/19 11:57,"769 8th St, Atlanta, GA 30301"
162295,6,1,2.99,03/18/19 19:17,"279 Center St, Seattle, WA 98101"
162296,15,1,14.95,03/10/19 19:12,"884 River St, Seattle, WA 98101"
162297,8,1,150,03/12/19 17:48,"466 Dogwood St, Boston, MA 02215"
162297,2,1,109.99,03/12/19 17:48,"466 Dogwood St, Boston, MA 02215"
162298,7,1,3.84,03/15/19 21:34,"175 Spruce St, New York City, NY 10001"
162299,4,1,149.99,03/03/19 10:40,"244 Highland St, Los Angeles, CA 90001"
162300,15,1,14.95,03/12/19 14:47,"222 14th St, Austin, TX 73301"
162301,19,1,11.95,03/23/19 10:49,"315 2nd St, Austin, TX 73301"
162302,19,2,11.95,03/06/19 18:30,"456 1st St, San Francisco, CA 94016"
162303,21,1,11.99,03/06/19 20:38,"291 Lincoln St, Seattle, WA 98101"
162304,7,1,3.84,03/20/19 22:44,"215 Washington St, San Francisco, CA 94016"
162305,12,1,700,03/26/19 17:08,"460 Hickory St, Dallas, TX 75001"
162306,12,1,700,03/10/19 19:33,"116 Hill St, Seattle, WA 98101"
162307,21,1,11.99,03/29/19 06:31,"504 Highland St, San Francisco, CA 94016"
162308,18,1,999.99,03/18/19 19:25,"814 Church St, Portland, OR 97035"
162309,19,1,11.95,03/27/19 13:00,"678 North St, Boston, MA 02215"
162310,6,2,2.99,03/12/19 11:42,"782 Adams St, Boston, MA 02215"
162311,4,2,149.99,03/29/19 09:06,"902 Jackson St, Atlanta, GA 30301"
162312,19,1,11.95,03/09/19 14:11,"935 14th St, San Francisco, CA 94016"
162313,18,1,999.99,03/25/19 10:52,"956 9th St, San Francisco, CA 94016"
162314,15,1,14.95,03/22/19 08:47,"178 Dogwood St, Austin, TX 73301"
162315,4,1,149.99,03/12/19 21:36,"184 1st St, New York City, NY 10001"
162316,6,1,2.99,03/08/19 13:19,"739 Lake St, New York City, NY 10001"
162317,7,1,3.84,03/20/19 15:31,"95 River St, Los Angeles, CA 90001"
162318,15,2,14.95,03/13/19 05:24,"540 9th St, San Francisco, CA 94016"
162319,19,1,11.95,03/14/19 16:50,"636 6th St, Los Angeles, CA 90001"
162320,15,1,14.95,03/24/19 11:28,"26 West St, Boston, MA 02215"
162321,19,1,11.95,03/04/19 12:35,"546 Church St, Los Angeles, CA 90001"
162322,7,1,3.84,03/23/19 20:35,"752 Sunset St, Portland, OR 97035"
162323,4,1,149.99,03/05/19 11:48,"667 Elm St, New York City, NY 10001"
162324,8,1,150,03/10/19 11:58,"511 Walnut St, Portland, OR 97035"
162325,12,1,700,03/26/19 23:54,"789 6th St, Los Angeles, CA 90001"
162326,9,2,99.99,03/30/19 19:40,"639 Church St, San Francisco, CA 94016"
162327,2,1,109.99,03/09/19 01:51,"100 North St, New York City, NY 10001"
162328,21,1,11.99,03/31/19 13:06,"153 10th St, Dallas, TX 75001"
162329,20,1,400,03/26/19 14:50,"42 Sunset St, Boston, MA 02215"
162329,19,1,11.95,03/26/19 14:50,"42 Sunset St, Boston, MA 02215"
162330,16,1,1700,03/25/19 06:04,"89 Elm St, New York City, NY 10001"
162331,21,1,11.99,03/03/19 15:40,"295 Wilson St, Portland, OR 97035"
162332,10,1,300,03/20/19 14:23,"925 10th St, Atlanta, GA 30301"
162332,10,1,300,03/20/19 14:23,"925 10th St, Atlanta, GA 30301"
