Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
259434,15,1,14.95,10/21/19 23:05,"499 2nd St, Boston, MA 02215"
259435,21,1,11.99,10/17/19 16:00,"664 9th St, Boston, MA 02215"
259436,21,2,11.99,10/26/19 00:30,"23 Walnut St, San Francisco, CA 94016"
259437,7,1,3.84,10/02/19 18:52,"935 Willow St, Seattle, WA 98101"
259438,12,1,700.0,10/29/19 09:47,"176 5th St, Los Angeles, CA 90001"
259438,15,1,14.95,10/29/19 09:47,"176 5th St, Los Angeles, CA 90001"
259439,19,1,11.95,10/15/19 09:57,"5 Hill St, San Francisco, CA 94016"
259440,7,1,3.84,10/04/19 10:22,"71 Meadow St, Los Angeles, CA 90001"
259441,7,1,3.84,10/26/19 14:32,"413 7th St, San Francisco, CA 94016"
259442,19,1,11.95,10/05/19 19:07,"966 14th St, Los Angeles, CA 90001"
259443,20,1,400.0,10/01/19 10:20,"875 Lakeview St, Los Angeles, CA 90001"
259444,11,1,600.0,10/29/19 14:27,"982 8th St, Austin, TX 73301"
259445,19,1,11.95,10/29/19 15:45,"301 4th St, Atlanta, GA 30301"
259446,2,1,109.99,10/16/19 15:01,"796 Washington St, Los Angeles, CA 90001"
259447,4,1,149.99,10/02/19 16:55,"886 1st St, San Francisco, CA 94016"
259448,7,2,3.84,10/18/19 21:47,"145 River St, Los Angeles, CA 90001"
259449,7,1,3.84,10/11/19 14:31,"947 Sunset St, Boston, MA 02215"
259450,6,1,2.99,10/16/19 19:49,"796 8th St, San Francisco, CA 94016"
259451,5,1,379.99,10/13/19 19:46,"951 Elm St, Dallas, TX 75001"
259452,19,1,11.95,10/27/19 02:21,"709 Madison St, San Francisco, CA 94016"
259453,10,1,300.0,10/10/19 12:59,"94 Spruce St, Los Angeles, CA 90001"
259454,21,1,11.99,10/02/19 18:36,"387 7th St, New York City, NY 10001"
259455,15,1,14.95,10/13/19 12:32,"750 7th St, San Francisco, CA 94016"
259456,15,1,14.95,10/25/19 22:06,"271 River St, Dallas, TX 75001"
259457,8,1,150.0,10/25/19 08:51,"860 Main St, Boston, MA 02215"
259458,5,1,379.99,10/08/19 09:08,"728 1st St, Portland, OR 97035"
259458,18,1,999.99,10/08/19 09:08,"728 1st St, Portland, OR 97035"
259459,9,1,99.99,10/25/19 10:20,"384 Ridge St, Boston, MA 02215"
259460,8,1,150.0,10/11/19 17:51,"368 Maple St, Atlanta, GA 30301"
259461,8,1,150.0,10/08/19 15:21,"495 Hickory St, Boston, MA 02215"
259462,19,1,11.95,10/18/19 12:48,"582 2nd St, Boston, MA 02215"
259463,21,1,11.99,10/27/19 00:49,"647 8th St, Los Angeles, CA 90001"
259464,15,1,14.95,10/24/19 16:04,"478 Church St, Austin, TX 73301"
259465,21,1,11.99,10/08/19 12:39,"953 West St, San Francisco, CA 94016"
259466,19,1,11.95,10/26/19 10:29,"454 Ridge St, New York City, NY 10001"
259467,7,3,3.84,10/06/19 12:22,"512 1st St, Austin, TX 73301"
259468,9,1,99.99,10/28/19 14:13,"221 River St, Portland, OR 97035"
259469,16,1,1700.0,10/19/19 19:28,"822 9th St, Atlanta, GA 30301"
259470,4,1,149.99,10/28/19 13:41,"226 Sunset St, San Francisco, CA 94016"
259471,11,1,600.0,10/12/19 16:43,"243 West St, Los Angeles, CA 90001"
259472,4,1,149.99,10/25/19 14:46,"144 Ridge St, Atlanta, GA 30301"
259473,8,1,150.0,10/24/19 10:43,"26 Chestnut St, Atlanta, GA 30301"
259474,8,1,150.0,10/21/19 15:21,"460 14th St, Austin, TX 73301"
259475,9,1,99.99,10/05/19 11:33,"339 Spruce St, Los Angeles, CA 90001"
259476,11,1,600.0,10/13/19 10:23,"995 Main St, San Francisco, CA 94016"
259477,13,1,600.0,10/12/19 09:38,"822 North St, San Francisco, CA 94016"
259477,6,1,2.99,10/12/19 09:38,"822 North St, San Francisco, CA 94016"
259478,6,2,2.99,10/12/19 19:49,"874 1st St, New York City, NY 10001"
259479,2,1,109.99,10/29/19 18:42,"43 Sunset St, Atlanta, GA 30301"
259480,6,1,2.99,10/14/19 23:10,"231 Ridge St, New York City, NY 10001"
259481,19,1,11.95,10/08/19 15:53,"205 12th St, Seattle, WA 98101"
259482,15,1,14.95,10/24/19 16:53,"280 Cherry St, New York City, NY 10001"
259483,6,1,2.99,10/23/19 22:12,"872 Lakeview St, San Francisco, CA 94016"
259484,6,1,2.99,10/03/19 14:40,"27 Cedar St, Seattle, WA 98101"
259485,3,1,389.99,10/23/19 13:57,"118 6th St, Los Angeles, CA 90001"
259486,5,1,379.99,10/27/19 13:22,"766 Hickory St, San Francisco, CA 94016"
259487,18,1,999.99,10/09/19 12:35,"699 Lake St, San Francisco, CA 94016"
259488,19,1,11.95,10/06/19 13:59,"388 Highland St, New York City, NY 10001"
259489,8,1,150.0,10/10/19 13:10,"778 Maple St, Atlanta, GA 30301"
259490,16,1,1700.0,10/29/19 04:08,"721 8th St, New York City, NY 10001"
259491,15,1,14.95,10/05/19 07:19,"592 Highland St, Los Angeles, CA 90001"
259492,19,1,11.95,10/27/19 10:18,"930 Elm St, Los Angeles, CA 90001"
259493,10,1,300.0,10/19/19 06:12,"336 Wilson St, Boston, MA 02215"
259494,10,1,300.0,10/06/19 19:12,"252 Lake St, Atlanta, GA 30301"
259495,19,1,11.95,10/07/19 09:10,"275 Washington St, Boston, MA 02215"
259496,15,1,14.95,10/13/19 23:19,"325 Cherry St, San Francisco, CA 94016"
259497,8,1,150.0,10/29/19 11:20,"264 Willow St, Austin, TX 73301"
259498,9,1,99.99,10/11/19 20:58,"253 8th St, Los Angeles, CA 90001"
259499,6,2,2.99,10/23/19 20:00,"670 West St, Los Angeles, CA 90001"
259500,21,1,11.99,10/21/19 09:04,"221 Wilson St, Los Angeles, CA 90001"
259501,7,1,3.84,10/16/19 12:17,"7 11th St, Dallas, TX 75001"
259502,21,1,11.99,10/06/19 08:37,"381 Center St, Dallas, TX 75001"
259503,15,1,14.95,10/23/19 15:07,"130 Highland St, San Francisco, CA 94016"
259504,7,1,3.84,10/22/19 23:14,"178 Washington St, Dallas, TX 75001"
259505,8,1,150.0,10/24/19 22:21,"375 River St, Los Angeles, CA 90001"
259506,15,1,14.95,10/24/19 01:52,"114 Dogwood St, Boston, MA 02215"
259507,6,1,2.99,10/23/19 06:32,"359 Lincoln St, Boston, MA 02215"
259508,19,1,11.95,10/28/19 08:58,"63 South St, San Francisco, CA 94016"
259509,6,2,2.99,10/16/19 14:48,"68 Chestnut St, New York City, NY 10001"
259510,7,4,3.84,10/14/19 11:54,"817 Maple St, San Francisco, CA 94016"
259511,6,2,2.99,10/03/19 13:05,"237 Adams St, Los Angeles, CA 90001"
259512,21,1,11.99,10/31/19 15:38,"758 11th St, New York City, NY 10001"
259513,15,1,14.95,10/05/19 17:17,"499 7th St, Boston, MA 02215"
259514,15,1,14.95,10/02/19 21:05,"211 West St, San Francisco, CA 94016"
259515,10,1,300.0,10/12/19 10:35,"279 Madison St, Austin, TX 73301"
259516,19,1,11.95,10/19/19 08:13,"169 Maple St, Atlanta, GA 30301"
259517,8,1,150.0,10/01/19 20:35,"92 West St, San Francisco, CA 94016"
259518,5,1,379.99,10/25/19 14:09,"662 West St, San Francisco, CA 94016"
259519,11,1,600.0,10/14/19 19:02,"448 11th St, Los Angeles, CA 90001"
259520,7,1,3.84,10/09/19 20:07,"427 Washington St, San Francisco, CA 94016"
259521,21,1,11.99,10/03/19 11:40,"24 Wilson St, Atlanta, GA 30301"
259522,15,1,14.95,10/27/19 06:57,"653 5th St, New York City, NY 10001"
259523,4,1,149.99,10/11/19 05:09,"697 Chestnut St, New York City, NY 10001"
259524,5,1,379.99,10/12/19 21:04,"384 Chestnut St, San Francisco, CA 94016"
259525,15,1,14.95,10/07/19 19:46,"270 Main St, Los Angeles, CA 90001"
259526,15,1,14.95,10/07/19 13:14,"836 Jackson St, Boston, MA 02215"
259527,8,1,150.0,10/18/19 22:10,"293 Hickory St, Austin, TX 73301"
259528,4,1,149.99,10/22/19 22:48,"936 Sunset St, Seattle, WA 98101"
259529,12,1,700.0,10/14/19 14:41,"84 Washington St, San Francisco, CA 94016"
259529,8,1,150.0,10/14/19 14:41,"84 Washington St, San Francisco, CA 94016"
259529,21,1,11.99,10/14/19 14:41,"84 Washington St, San Francisco, CA 94016"
259530,7,1,3.84,10/31/19 11:45,"521 Maple St, Los Angeles, CA 90001"
259531,15,1,14.95,10/27/19 14:18,"23 13th St, Boston, MA 02215"
259532,8,1,150.0,10/28/19 11:09,"895 Lincoln St, Boston, MA 02215"
259533,7,3,3.84,10/19/19 17:38,"730 Lakeview St, New York City, NY 10001"
259534,21,1,11.99,10/22/19 19:23,"714 River St, San Francisco, CA 94016"
259535,21,1,11.99,10/09/19 16:11,"812 11th St, Dallas, TX 75001"
259536,15,1,14.95,10/05/19 00:33,"568 14th St, Atlanta, GA 30301"
259537,6,2,2.99,10/02/19 16:01,"387 12th St, San Francisco, CA 94016"
259537,19,1,11.95,10/02/19 16:01,"387 12th St, San Francisco, CA 94016"
259538,15,1,14.95,10/27/19 16:42,"600 Hill St, Atlanta, GA 30301"
259539,6,1,2.99,10/27/19 12:48,"444 Lakeview St, Portland, OR 97035"
259540,6,4,2.99,10/19/19 07:27,"545 7th St, New York City, NY 10001"
259541,9,1,99.99,10/22/19 15:51,"563 12th St, Dallas, TX 75001"
259542,6,2,2.99,10/22/19 00:11,"227 Lake St, Boston, MA 02215"
259543,6,1,2.99,10/06/19 14:00,"668 Johnson St, San Francisco, CA 94016"
259544,21,1,11.99,10/28/19 10:26,"238 Ridge St, New York City, NY 10001"
259545,21,1,11.99,10/04/19 11:41,"234 Sunset St, Austin, TX 73301"
259546,7,2,3.84,10/22/19 18:05,"113 Spruce St, Seattle, WA 98101"
259547,6,1,2.99,10/12/19 14:17,"908 Hickory St, Atlanta, GA 30301"
259548,3,1,389.99,10/30/19 16:01,"941 1st St, Dallas, TX 75001"
259549,21,1,11.99,10/22/19 07:43,"479 Spruce St, New York City, NY 10001"
259550,19,2,11.95,10/24/19 16:14,"359 6th St, Dallas, TX 75001"
259551,2,1,109.99,10/29/19 19:50,"836 North St, Boston, MA 02215"
259552,6,1,2.99,10/12/19 09:05,"663 Spruce St, Los Angeles, CA 90001"
259553,11,1,600.0,10/04/19 13:30,"149 Cedar St, Portland, OR 97035"
259554,8,1,150.0,10/07/19 15:22,"751 Hill St, Los Angeles, CA 90001"
259554,19,1,11.95,10/07/19 15:22,"751 Hill St, Los Angeles, CA 90001"
259555,15,1,14.95,10/05/19 13:02,"928 Park St, Los Angeles, CA 90001"
259556,6,1,2.99,10/08/19 14:45,"946 South St, Los Angeles, CA 90001"
259557,12,1,700.0,10/12/19 09:56,"605 13th St, Boston, MA 02215"
259558,7,1,3.84,10/26/19 20:35,"469 Lincoln St, New York City, NY 10001"
259559,19,1,11.95,10/16/19 01:41,"589 Dogwood St, San Francisco, CA 94016"
259560,21,1,11.99,10/25/19 12:29,"669 5th St, Los Angeles, CA 90001"
259561,6,1,2.99,10/27/19 20:38,"65 Jefferson St, Portland, OR 97035"
259562,5,1,379.99,10/05/19 20:03,"85 8th St, Boston, MA 02215"
259563,7,1,3.84,10/17/19 20:23,"454 Highland St, New York City, NY 10001"
259564,6,1,2.99,10/24/19 11:47,"55 Cherry St, San Francisco, CA 94016"
259565,6,2,2.99,10/21/19 09:25,"358 8th St, Seattle, WA 98101"
259566,16,1,1700.0,10/20/19 23:46,"989 Main St, Los Angeles, CA 90001"
259567,15,1,14.95,10/21/19 15:21,"667 Forest St, Los Angeles, CA 90001"
259568,19,2,11.95,10/31/19 02:08,"312 Highland St, New York City, NY 10001"
259569,15,2,14.95,10/21/19 10:38,"50 7th St, New York City, NY 10001"
259570,3,1,389.99,10/31/19 18:05,"854 Adams St, San Francisco, CA 94016"
259571,8,1,150.0,10/14/19 00:57,"844 14th St, Dallas, TX 75001"
259572,21,2,11.99,10/26/19 10:53,"668 Church St, San Francisco, CA 94016"
259573,19,1,11.95,10/23/19 18:59,"606 2nd St, Atlanta, GA 30301"
259574,8,1,150.0,10/06/19 21:27,"310 1st St, New York City, NY 10001"
259575,6,3,2.99,10/01/19 05:32,"434 Center St, Seattle, WA 98101"
259576,8,1,150.0,10/01/19 09:41,"682 Hickory St, Los Angeles, CA 90001"
259577,21,1,11.99,10/05/19 21:57,"437 Jefferson St, Los Angeles, CA 90001"
259578,20,1,400.0,10/29/19 00:32,"858 Willow St, San Francisco, CA 94016"
259579,8,1,150.0,10/09/19 19:26,"588 6th St, Portland, OR 97035"
259580,12,1,700.0,10/28/19 14:22,"885 Willow St, Dallas, TX 75001"
259581,9,1,99.99,10/27/19 18:41,"227 Lincoln St, Dallas, TX 75001"
259582,18,1,999.99,10/04/19 14:43,"124 14th St, Dallas, TX 75001"
259583,9,1,99.99,10/20/19 17:44,"686 Johnson St, Atlanta, GA 30301"
259584,12,1,700.0,10/20/19 21:05,"311 Maple St, Seattle, WA 98101"
259584,15,1,14.95,10/20/19 21:05,
259585,6,1,2.99,10/16/19 19:00,
259586,19,1,11.95,10/27/19 11:18,"133 12th St, San Francisco, CA 94016"
259587,15,1,14.95,10/11/19 11:25,"117 Jackson St, San Francisco, CA 94016"
259588,19,1,11.95,10/14/19 12:03,"554 Main St, Atlanta, GA 30301"
259589,3,1,389.99,10/30/19 08:59,"793 Park St, San Francisco, CA 94016"
259590,7,1,3.84,10/02/19 12:31,"792 Wilson St, San Francisco, CA 94016"
259591,6,1,2.99,10/08/19 15:55,"999 7th St, Boston, MA 02215"
259592,11,1,600.0,10/12/19 10:02,"948 9th St, Boston, MA 02215"
259593,12,1,700.0,10/31/19 10:17,"61 6th St, Dallas, TX 75001"
259594,6,5,2.99,10/18/19 10:06,"165 Lincoln St, Los Angeles, CA 90001"
259595,9,1,99.99,10/22/19 12:22,"735 Ridge St, San Francisco, CA 94016"
259596,21,1,11.99,10/03/19 09:48,"648 Elm St, Portland, OR 97035"
259597,15,1,14.95,10/22/19 12:26,"600 Spruce St, Dallas, TX 75001"
259598,15,1,14.95,10/22/19 21:14,"373 14th St, Los Angeles, CA 90001"
259599,7,2,3.84,10/02/19 03:48,"435 Cedar St, Seattle, WA 98101"
259600,15,1,14.95,10/14/19 09:12,"530 Chestnut St, San Francisco, CA 94016"
259601,15,1,14.95,10/08/19 01:45,"112 Ridge St, Atlanta, GA 30301"
259602,6,2,2.99,10/09/19 03:13,"594 Lincoln St, Los Angeles, CA 90001"
259603,7,1,3.84,10/07/19 20:39,"437 Church St, Dallas, TX 75001"
259604,8,1,150.0,10/04/19 21:57,"62 Hill St, Los Angeles, CA 90001"
259605,9,1,99.99,10/11/19 16:44,"746 6th St, Austin, TX 73301"
259606,19,1,11.95,10/08/19 16:53,"263 Meadow St, Seattle, WA 98101"
259607,12,1,700.0,10/12/19 12:01,"358 Center St, Portland, OR 97035"
259607,15,1,14.95,10/12/19 12:01,"358 Center St, Portland, OR 97035"
259608,3,1,389.99,10/01/19 08:55,"447 Ridge St, Austin, TX 73301"
259609,19,1,11.95,10/03/19 12:01,"112 West St, San Francisco, CA 94016"
259610,15,1,14.95,10/18/19 20:37,"269 12th St, Boston, MA 02215"
259611,6,4,2.99,10/25/19 15:00,"554 North St, Portland, OR 97035"
259612,19,1,11.95,10/01/19 08:41,"735 Madison St, San Francisco, CA 94016"
259613,8,1,150.0,10/20/19 22:52,"632 Center St, Boston, MA 02215"
259614,7,1,3.84,10/06/19 21:23,"450 Highland St, Dallas, TX 75001"
259615,7,3,3.84,10/02/19 22:45,"282 North St, New York City, NY 10001"
259616,7,3,3.84,10/06/19 22:34,"809 Sunset St, Los Angeles, CA 90001"
259617,21,1,11.99,10/02/19 14:02,"416 Dogwood St, Los Angeles, CA 90001"
259618,5,1,379.99,10/03/19 16:16,"11 Forest St, Dallas, TX 75001"
259619,15,1,14.95,10/08/19 17:48,"151 Hickory St, Los Angeles, CA 90001"
259620,11,1,600.0,10/29/19 12:19,"514 10th St, Dallas, TX 75001"
259620,19,1,11.95,10/29/19 12:19,"514 10th St, Dallas, TX 75001"
259621,9,1,99.99,10/19/19 06:46,"997 Lincoln St, Seattle, WA 98101"
259622,7,1,3.84,10/25/19 11:54,"33 2nd St, Portland, OR 97035"
259623,8,1,150.0,10/20/19 21:12,"128 River St, San Francisco, CA 94016"
259624,5,1,379.99,10/30/19 12:45,"60 9th St, Austin, TX 73301"
259625,6,1,2.99,10/30/19 18:37,"946 13th St, San Francisco, CA 94016"
259626,6,2,2.99,10/22/19 15:15,"419 South St, Seattle, WA 98101"
259627,6,1,2.99,10/09/19 20:05,"30 Lake St, San Francisco, CA 94016"
259628,15,1,14.95,10/03/19 18:36,"432 12th St, San Francisco, CA 94016"
259629,15,1,14.95,10/13/19 15:15,"80 Hickory St, Seattle, WA 98101"
259630,5,1,379.99,10/06/19 18:22,"615 Wilson St, Seattle, WA 98101"
259631,7,2,3.84,10/25/19 20:34,"668 Madison St, San Francisco, CA 94016"
259632,15,1,14.95,10/02/19 11:38,"909 Main St, Portland, OR 97035"
259633,21,1,11.99,10/06/19 22:44,"785 Lincoln St, Los Angeles, CA 90001"
259634,16,1,1700,10/06/19 11:33,"122 2nd St, New York City, NY 10001"
259635,6,1,2.99,10/08/19 05:15,"115 Meadow St, San Francisco, CA 94016"
259636,12,1,700,10/26/19 15:57,"489 Madison St, Los Angeles, CA 90001"
259637,21,2,11.99,10/22/19 16:26,"361 River St, Atlanta, GA 30301"
259638,6,1,2.99,10/24/19 14:47,"498 Church St, Dallas, TX 75001"
259639,6,2,2.99,10/31/19 12:06,"375 Jefferson St, Dallas, TX 75001"
259640,19,1,11.95,10/18/19 12:42,"656 Hill St, Boston, MA 02215"
259641,6,1,2.99,10/21/19 15:06,"95 Forest St, San Francisco, CA 94016"
259642,7,1,3.84,10/15/19 03:56,"814 13th St, Seattle, WA 98101"
259643,6,1,2.99,10/26/19 07:01,"301 9th St, Portland, OR 97035"
259644,18,1,999.99,10/01/19 13:26,"477 Madison St, Portland, OR 97035"
259645,8,1,150,10/17/19 14:09,"249 Lake St, San Francisco, CA 94016"
259646,7,1,3.84,10/16/19 21:42,"281 Cedar St, San Francisco, CA 94016"
259647,8,1,150,10/12/19 12:21,"201 5th St, Boston, MA 02215"
259648,9,1,99.99,10/26/19 06:03,"270 Forest St, Atlanta, GA 30301"
259649,6,1,2.99,10/22/19 19:59,"966 Sunset St, San Francisco, CA 94016"
259650,6,2,2.99,10/06/19 17:24,"805 Spruce St, Atlanta, GA 30301"
259651,7,4,3.84,10/16/19 01:41,"486 Main St, Los Angeles, CA 90001"
259652,19,1,11.95,10/10/19 23:05,"736 Johnson St, New York City, NY 10001"
259653,8,1,150,10/19/19 19:52,"858 Hickory St, San Francisco, CA 94016"
259654,11,1,600,10/06/19 20:46,"271 Johnson St, Seattle, WA 98101"
259655,11,1,600,10/13/19 14:41,"154 Johnson St, New York City, NY 10001"
259656,12,1,700,10/05/19 19:33,"173 Willow St, Dallas, TX 75001"
259657,3,1,389.99,10/13/19 19:24,"171 Forest St, San Francisco, CA 94016"
259658,6,2,2.99,10/03/19 23:17,"79 5th St, Los Angeles, CA 90001"
259659,4,1,149.99,10/19/19 13:13,"354 Sunset St, Los Angeles, CA 90001"
259660,11,1,600,10/19/19 17:07,"957 2nd St, Boston, MA 02215"
259661,2,1,109.99,10/18/19 11:55,"449 9th St, San Francisco, CA 94016"
259662,15,1,14.95,10/29/19 21:50,"108 Cedar St, Los Angeles, CA 90001"
259663,19,1,11.95,10/11/19 15:16,"138 9th St, Dallas, TX 75001"
259664,6,2,2.99,10/06/19 14:00,"766 Hickory St, Los Angeles, CA 90001"
259665,16,1,1700,10/10/19 17:34,"117 River St, Atlanta, GA 30301"
259666,4,1,149.99,10/27/19 22:37,"962 12th St, San Francisco, CA 94016"
259667,7,1,3.84,10/02/19 09:27,"890 13th St, Boston, MA 02215"
259668,15,1,14.95,10/09/19 15:51,"856 Jackson St, Los Angeles, CA 90001"
259669,4,1,149.99,10/06/19 01:56,"448 Maple St, Portland, OR 97035"
259670,6,1,2.99,10/17/19 23:53,"658 Willow St, Austin, TX 73301"
259671,12,1,700,10/26/19 15:05,"490 14th St, Seattle, WA 98101"
259672,7,1,3.84,10/24/19 15:50,"239 North St, Seattle, WA 98101"
259673,7,1,3.84,10/18/19 20:01,"746 12th St, Atlanta, GA 30301"
259674,18,1,999.99,10/06/19 20:30,"325 14th St, San Francisco, CA 94016"
259675,8,1,150,10/09/19 13:30,"193 Meadow St, San Francisco, CA 94016"
259675,21,1,11.99,10/09/19 13:30,"193 Meadow St, San Francisco, CA 94016"
259676,7,1,3.84,10/09/19 19:43,"963 13th St, Los Angeles, CA 90001"
259677,5,1,379.99,10/14/19 17:16,"363 Chestnut St, Atlanta, GA 30301"
259678,20,1,400,10/29/19 09:16,"782 Maple St, San Francisco, CA 94016"
259679,7,1,3.84,10/24/19 18:42,"76 West St, New York City, NY 10001"
259680,3,1,389.99,10/06/19 09:08,"239 Johnson St, Los Angeles, CA 90001"
259681,4,1,149.99,10/21/19 13:31,"499 Maple St, Los Angeles, CA 90001"
259682,21,1,11.99,10/20/19 04:35,"256 2nd St, Los Angeles, CA 90001"
