Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236774,6,2,2.99,08/13/19 15:57,"634 Pine St, Austin, TX 73301"
236775,6,2,2.99,08/06/19 08:25,"3 Dogwood St, New York City, NY 10001"
236776,9,1,99.99,08/25/19 02:53,"729 Washington St, New York City, NY 10001"
236777,15,1,14.95,08/29/19 13:25,"61 Park St, New York City, NY 10001"
236778,21,1,11.99,08/29/19 22:52,"625 Forest St, Dallas, TX 75001"
236779,4,1,149.99,08/29/19 09:31,"546 9th St, San Francisco, CA 94016"
236780,15,1,14.95,08/18/19 18:50,"890 2nd St, Seattle, WA 98101"
236781,3,1,389.99,08/19/19 06:52,"707 Wilson St, Atlanta, GA 30301"
236782,19,1,11.95,08/15/19 16:45,"366 Washington St, Boston, MA 02215"
236783,7,2,3.84,08/04/19 10:06,"350 Dogwood St, Boston, MA 02215"
236784,6,1,2.99,08/29/19 13:17,"501 Maple St, Boston, MA 02215"
236785,8,1,150.0,08/22/19 19:17,"645 North St, Dallas, TX 75001"
236786,15,1,14.95,08/06/19 08:41,"307 10th St, San Francisco, CA 94016"
236787,6,1,2.99,08/27/19 14:06,"195 Wilson St, Boston, MA 02215"
236788,12,1,700.0,08/21/19 12:09,"598 13th St, Los Angeles, CA 90001"
236789,15,1,14.95,08/21/19 12:07,"377 South St, San Francisco, CA 94016"
236790,2,2,109.99,08/21/19 21:28,"212 Hill St, San Francisco, CA 94016"
236791,4,1,149.99,08/06/19 17:53,"26 Jefferson St, Atlanta, GA 30301"
236792,21,1,11.99,08/22/19 14:38,"326 Johnson St, New York City, NY 10001"
236793,19,1,11.95,08/12/19 12:01,"961 South St, Los Angeles, CA 90001"
236794,21,1,11.99,08/05/19 17:14,"588 Pine St, Dallas, TX 75001"
236795,7,4,3.84,08/13/19 18:02,"235 South St, Austin, TX 73301"
236796,21,1,11.99,08/15/19 16:14,"623 South St, Atlanta, GA 30301"
236797,11,1,600.0,08/16/19 18:45,"835 12th St, Los Angeles, CA 90001"
236798,15,2,14.95,08/19/19 08:59,"614 7th St, Los Angeles, CA 90001"
236799,11,1,600.0,08/01/19 12:38,"309 2nd St, San Francisco, CA 94016"
236799,21,1,11.99,08/01/19 12:38,"309 2nd St, San Francisco, CA 94016"
236800,15,1,14.95,08/21/19 15:02,"389 Highland St, Boston, MA 02215"
236801,19,1,11.95,08/24/19 00:22,"43 Jackson St, Dallas, TX 75001"
236802,3,1,389.99,08/01/19 18:43,"668 9th St, Los Angeles, CA 90001"
236803,7,4,3.84,08/25/19 12:36,"124 Forest St, San Francisco, CA 94016"
236804,18,1,999.99,08/06/19 23:10,"933 Center St, Los Angeles, CA 90001"
236805,19,1,11.95,08/23/19 16:27,"445 10th St, New York City, NY 10001"
236806,19,1,11.95,08/06/19 02:22,"828 Madison St, Boston, MA 02215"
236807,19,1,11.95,08/27/19 20:49,"962 Highland St, Seattle, WA 98101"
236808,7,1,3.84,08/24/19 08:04,"782 12th St, New York City, NY 10001"
236809,11,1,600.0,08/01/19 20:53,"444 South St, Seattle, WA 98101"
236810,15,1,14.95,08/23/19 07:47,"318 10th St, San Francisco, CA 94016"
236811,21,1,11.99,08/04/19 16:44,"352 Cherry St, San Francisco, CA 94016"
236812,21,1,11.99,08/25/19 19:48,"970 2nd St, Los Angeles, CA 90001"
236813,15,1,14.95,08/04/19 15:29,"170 West St, Los Angeles, CA 90001"
236814,6,2,2.99,08/14/19 19:24,"510 South St, San Francisco, CA 94016"
236815,4,1,149.99,08/28/19 17:55,"378 Adams St, Portland, ME 04101"
236816,19,1,11.95,08/13/19 20:45,"179 Jackson St, New York City, NY 10001"
236817,21,1,11.99,08/04/19 17:09,"21 Lake St, Boston, MA 02215"
236818,15,1,14.95,08/24/19 09:20,"462 Madison St, Dallas, TX 75001"
236819,8,1,150.0,08/15/19 15:37,"672 1st St, San Francisco, CA 94016"
236820,15,1,14.95,08/04/19 23:25,"531 10th St, San Francisco, CA 94016"
236821,7,2,3.84,08/07/19 11:48,"590 11th St, Seattle, WA 98101"
236822,3,1,389.99,08/25/19 10:07,"184 Johnson St, San Francisco, CA 94016"
236823,6,1,2.99,08/22/19 06:22,"861 Hickory St, Los Angeles, CA 90001"
236824,21,1,11.99,08/24/19 06:24,"323 11th St, New York City, NY 10001"
236825,19,1,11.95,08/01/19 12:51,"988 West St, Los Angeles, CA 90001"
236826,2,1,109.99,08/06/19 12:19,"636 9th St, Seattle, WA 98101"
236827,15,1,14.95,08/30/19 21:25,"9 Center St, Atlanta, GA 30301"
236828,8,1,150.0,08/11/19 23:19,"515 13th St, San Francisco, CA 94016"
236829,20,1,400.0,08/16/19 08:51,"27 2nd St, Los Angeles, CA 90001"
236829,19,1,11.95,08/16/19 08:51,"27 2nd St, Los Angeles, CA 90001"
236830,8,1,150.0,08/10/19 23:40,"581 6th St, Dallas, TX 75001"
236831,21,1,11.99,08/24/19 02:47,"115 Lake St, Atlanta, GA 30301"
236832,8,1,150.0,08/09/19 21:14,"479 Adams St, Seattle, WA 98101"
236833,21,1,11.99,08/06/19 09:39,"848 7th St, New York City, NY 10001"
236834,9,1,99.99,08/10/19 00:11,"4 Willow St, Los Angeles, CA 90001"
236835,10,1,300.0,08/29/19 10:55,"276 Chestnut St, San Francisco, CA 94016"
236836,15,1,14.95,08/21/19 20:51,"304 Maple St, San Francisco, CA 94016"
236837,21,1,11.99,08/16/19 00:31,"693 Forest St, San Francisco, CA 94016"
236838,6,1,2.99,08/28/19 20:16,"899 South St, Los Angeles, CA 90001"
236839,7,1,3.84,08/06/19 09:35,"18 Sunset St, Los Angeles, CA 90001"
236840,8,1,150.0,08/28/19 10:21,"580 Wilson St, Dallas, TX 75001"
236841,2,1,109.99,08/30/19 13:29,"307 Jefferson St, Los Angeles, CA 90001"
236842,19,1,11.95,08/06/19 19:10,"659 Madison St, Portland, OR 97035"
236843,6,1,2.99,08/25/19 12:33,"821 Lakeview St, New York City, NY 10001"
236844,4,1,149.99,08/10/19 17:48,"297 6th St, Los Angeles, CA 90001"
236845,3,1,389.99,08/18/19 18:14,"327 Jackson St, Seattle, WA 98101"
236846,7,1,3.84,08/05/19 10:13,"440 6th St, Los Angeles, CA 90001"
236847,7,3,3.84,08/29/19 09:32,"490 Maple St, Portland, OR 97035"
236848,21,1,11.99,08/27/19 18:13,"56 5th St, New York City, NY 10001"
236849,8,1,150.0,08/04/19 18:13,"775 4th St, San Francisco, CA 94016"
236850,11,1,600.0,08/31/19 00:09,"543 Ridge St, New York City, NY 10001"
236851,3,1,389.99,08/29/19 00:08,"192 13th St, New York City, NY 10001"
236852,21,1,11.99,08/20/19 10:06,"235 Cherry St, Portland, OR 97035"
236853,10,1,300.0,08/22/19 00:29,"68 11th St, Dallas, TX 75001"
236854,19,1,11.95,08/14/19 05:56,"753 Adams St, San Francisco, CA 94016"
236855,9,1,99.99,08/28/19 12:15,"360 River St, Seattle, WA 98101"
236856,7,3,3.84,08/09/19 13:11,"661 Center St, Seattle, WA 98101"
236857,21,1,11.99,08/31/19 16:16,"363 6th St, Atlanta, GA 30301"
236858,15,1,14.95,08/01/19 20:34,"35 Jefferson St, San Francisco, CA 94016"
236859,5,1,379.99,08/22/19 10:16,"833 Jefferson St, Boston, MA 02215"
236860,19,1,11.95,08/01/19 19:22,"311 Cherry St, San Francisco, CA 94016"
236861,21,2,11.99,08/04/19 18:46,"990 Washington St, Atlanta, GA 30301"
236862,4,1,149.99,08/26/19 13:51,"173 South St, San Francisco, CA 94016"
236863,21,1,11.99,08/02/19 21:40,"674 Walnut St, New York City, NY 10001"
236864,8,1,150.0,08/23/19 12:01,"166 Park St, Portland, OR 97035"
236865,19,1,11.95,08/09/19 08:42,"874 Main St, Austin, TX 73301"
236866,7,1,3.84,08/19/19 19:17,"583 Spruce St, Portland, ME 04101"
236867,19,1,11.95,08/08/19 15:20,"948 Highland St, Los Angeles, CA 90001"
236868,21,1,11.99,08/29/19 23:19,"363 2nd St, Boston, MA 02215"
236869,9,1,99.99,08/30/19 19:58,"436 Main St, Portland, OR 97035"
236870,11,1,600.0,08/09/19 20:04,"384 5th St, New York City, NY 10001"
236871,21,1,11.99,08/26/19 17:10,"478 9th St, San Francisco, CA 94016"
236872,21,1,11.99,08/02/19 22:59,"39 Johnson St, San Francisco, CA 94016"
236873,15,1,14.95,08/26/19 11:24,"610 Chestnut St, San Francisco, CA 94016"
236874,5,1,379.99,08/10/19 01:57,"800 4th St, Los Angeles, CA 90001"
236875,19,1,11.95,08/13/19 09:22,"342 11th St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236876,11,1,600,08/14/19 20:52,"646 14th St, Boston, MA 02215"
236877,8,1,150,08/27/19 21:23,"133 Ridge St, Atlanta, GA 30301"
236878,18,1,999.99,08/08/19 07:41,"35 Lincoln St, New York City, NY 10001"
236879,7,2,3.84,08/14/19 21:01,"284 West St, San Francisco, CA 94016"
236880,5,1,379.99,08/10/19 14:46,"631 Highland St, Atlanta, GA 30301"
236881,6,1,2.99,08/05/19 22:54,"342 Lake St, New York City, NY 10001"
236882,16,1,1700,08/09/19 14:05,"109 9th St, New York City, NY 10001"
236883,8,1,150,08/27/19 19:45,"589 2nd St, Atlanta, GA 30301"
236884,6,1,2.99,08/13/19 05:10,"424 Meadow St, Portland, OR 97035"
236885,3,1,389.99,08/15/19 12:10,"835 Cedar St, Portland, OR 97035"
236885,19,1,11.95,08/15/19 12:10,"835 Cedar St, Portland, OR 97035"
236886,9,1,99.99,08/21/19 22:23,"310 Hill St, Los Angeles, CA 90001"
236887,3,1,389.99,08/31/19 10:20,"974 5th St, Los Angeles, CA 90001"
236888,16,1,1700,08/01/19 16:57,"887 Meadow St, New York City, NY 10001"
236889,4,1,149.99,08/21/19 21:06,"429 Sunset St, San Francisco, CA 94016"
236890,15,1,14.95,08/11/19 00:35,"475 Lincoln St, Seattle, WA 98101"
236891,10,1,300,08/07/19 13:41,"385 4th St, Portland, ME 04101"
236892,15,1,14.95,08/08/19 15:35,"651 Madison St, Atlanta, GA 30301"
236893,18,1,999.99,08/07/19 19:37,"942 Madison St, San Francisco, CA 94016"
236894,19,1,11.95,08/03/19 21:55,"386 River St, Atlanta, GA 30301"
236895,19,1,11.95,08/01/19 20:37,"243 Cedar St, Los Angeles, CA 90001"
236896,7,1,3.84,08/14/19 22:41,"959 Madison St, Dallas, TX 75001"
236897,7,1,3.84,08/31/19 15:13,"663 Dogwood St, Austin, TX 73301"
236898,15,1,14.95,08/11/19 23:36,"236 River St, San Francisco, CA 94016"
236899,8,1,150,08/21/19 14:31,"954 Pine St, San Francisco, CA 94016"
236900,9,1,99.99,08/26/19 18:50,"405 Ridge St, Portland, ME 04101"
236901,19,1,11.95,08/01/19 18:11,"635 9th St, Seattle, WA 98101"
236902,7,1,3.84,08/02/19 09:24,"799 North St, San Francisco, CA 94016"
236903,7,2,3.84,08/27/19 01:31,"410 9th St, San Francisco, CA 94016"
236904,8,1,150,08/15/19 05:20,"998 Center St, San Francisco, CA 94016"
236905,15,1,14.95,08/21/19 15:22,"705 West St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236906,15,1,14.95,08/14/19 19:46,"39 Main St, Atlanta, GA 30301"
236907,21,1,11.99,08/24/19 18:09,"865 Jefferson St, San Francisco, CA 94016"
236908,6,2,2.99,08/16/19 14:13,"851 Madison St, Los Angeles, CA 90001"
236909,6,4,2.99,08/01/19 09:42,"912 Wilson St, Boston, MA 02215"
236910,19,1,11.95,08/17/19 03:33,"744 5th St, New York City, NY 10001"
236911,7,1,3.84,08/27/19 16:27,"398 Cherry St, Austin, TX 73301"
236912,15,1,14.95,08/18/19 19:00,"682 Dogwood St, San Francisco, CA 94016"
236913,6,1,2.99,08/13/19 22:29,"712 South St, Boston, MA 02215"
236914,6,1,2.99,08/23/19 11:59,"87 Adams St, Portland, OR 97035"
236915,21,1,11.99,08/17/19 11:06,"272 Ridge St, San Francisco, CA 94016"
236916,21,1,11.99,08/31/19 07:58,"474 Cedar St, Austin, TX 73301"
236917,18,1,999.99,08/24/19 13:28,"847 Highland St, Portland, OR 97035"
236918,15,1,14.95,08/04/19 10:12,"180 Main St, Atlanta, GA 30301"
236919,7,2,3.84,08/28/19 20:59,"30 Elm St, Atlanta, GA 30301"
236920,21,1,11.99,08/10/19 11:35,"673 1st St, New York City, NY 10001"
236921,20,1,400,08/10/19 12:45,"309 1st St, San Francisco, CA 94016"
236922,21,1,11.99,08/12/19 09:39,"346 Wilson St, New York City, NY 10001"
236923,6,2,2.99,08/27/19 15:55,"306 6th St, Los Angeles, CA 90001"
236924,2,1,109.99,08/29/19 16:39,"752 Willow St, Los Angeles, CA 90001"
236925,21,1,11.99,08/08/19 21:32,"559 Cedar St, San Francisco, CA 94016"
236926,7,1,3.84,08/25/19 21:02,"182 Pine St, New York City, NY 10001"
236927,5,1,379.99,08/19/19 09:32,"548 11th St, San Francisco, CA 94016"
236928,12,1,700,08/22/19 08:30,"319 12th St, San Francisco, CA 94016"
236929,21,2,11.99,08/11/19 15:08,"607 Chestnut St, San Francisco, CA 94016"
236930,18,1,999.99,08/04/19 07:01,"894 Jackson St, New York City, NY 10001"
236931,8,1,150,08/25/19 08:34,"57 2nd St, New York City, NY 10001"
236932,12,1,700,08/18/19 18:52,"428 Hickory St, Seattle, WA 98101"
236933,6,1,2.99,08/19/19 20:32,"164 Pine St, San Francisco, CA 94016"
236934,7,1,3.84,08/20/19 11:53,"426 Ridge St, San Francisco, CA 94016"
236935,8,1,150,08/16/19 17:29,"972 11th St, New York City, NY 10001"
236936,9,1,99.99,08/30/19 13:48,"721 11th St, San Francisco, CA 94016"
236937,20,1,400,08/06/19 18:20,"231 Washington St, Boston, MA 02215"
236938,7,1,3.84,08/12/19 17:07,"731 Cherry St, Seattle, WA 98101"
236939,19,1,11.95,08/28/19 23:28,"608 Willow St, Boston, MA 02215"
236940,21,1,11.99,08/03/19 19:09,"976 Forest St, Boston, MA 02215"
236941,15,1,14.95,08/22/19 09:46,"665 Wilson St, San Francisco, CA 94016"
236942,15,1,14.95,08/16/19 12:24,"902 4th St, Los Angeles, CA 90001"
236943,6,2,2.99,08/04/19 16:04,"387 Lincoln St, Seattle, WA 98101"
236944,9,1,99.99,08/25/19 19:33,"139 Cedar St, Boston, MA 02215"
236945,11,1,600,08/30/19 10:00,"904 Jefferson St, Portland, OR 97035"
236946,7,3,3.84,08/18/19 08:24,"371 Chestnut St, San Francisco, CA 94016"
236947,2,1,109.99,08/19/19 23:52,"845 Lincoln St, Los Angeles, CA 90001"
236948,15,2,14.95,08/12/19 00:44,"134 Highland St, San Francisco, CA 94016"
236949,9,1,99.99,08/28/19 18:58,"168 Jefferson St, San Francisco, CA 94016"
236950,9,1,99.99,08/27/19 15:50,"146 Hill St, San Francisco, CA 94016"
236951,4,1,149.99,08/12/19 22:15,"714 8th St, Los Angeles, CA 90001"
236952,12,1,700,08/01/19 16:01,"386 7th St, Boston, MA 02215"
236953,8,1,150,08/02/19 16:40,"571 Cedar St, San Francisco, CA 94016"
236954,7,2,3.84,08/08/19 16:28,"255 Washington St, San Francisco, CA 94016"
236955,5,1,379.99,08/03/19 13:15,"833 River St, Los Angeles, CA 90001"
236956,19,1,11.95,08/26/19 15:10,"260 14th St, Los Angeles, CA 90001"
236957,8,1,150,08/10/19 15:46,"496 Lincoln St, San Francisco, CA 94016"
236958,15,1,14.95,08/23/19 07:05,"758 Elm St, Los Angeles, CA 90001"
236959,4,1,149.99,08/21/19 18:33,"927 Park St, San Francisco, CA 94016"
236960,15,1,14.95,08/12/19 12:06,"937 11th St, Los Angeles, CA 90001"
236961,3,1,389.99,08/25/19 12:13,"615 Meadow St, Portland, OR 97035"
236962,2,1,109.99,08/08/19 19:54,"296 14th St, Seattle, WA 98101"
236963,9,1,99.99,08/31/19 10:21,"166 Dogwood St, Los Angeles, CA 90001"
236964,10,1,300,08/05/19 18:23,"960 Spruce St, Austin, TX 73301"
236965,7,1,3.84,08/31/19 09:45,"278 Cherry St, Los Angeles, CA 90001"
236966,21,1,11.99,08/12/19 12:01,"594 Sunset St, Portland, ME 04101"
236967,7,2,3.84,08/05/19 13:23,"133 Highland St, Los Angeles, CA 90001"
236968,8,1,150,08/10/19 10:48,"765 Center St, Los Angeles, CA 90001"
236969,15,1,14.95,08/15/19 18:11,"852 11th St, Seattle, WA 98101"
236970,6,1,2.99,08/15/19 20:34,"749 Walnut St, Seattle, WA 98101"
236971,4,1,149.99,08/07/19 17:57,"311 Elm St, Seattle, WA 98101"
236972,6,2,2.99,08/05/19 21:01,"14 Washington St, Los Angeles, CA 90001"
236973,20,1,400,08/08/19 12:03,"845 West St, Austin, TX 73301"
236974,8,1,150,08/23/19 20:25,"470 12th St, San Francisco, CA 94016"
236975,12,1,700,08/02/19 10:47,"799 Walnut St, Los Angeles, CA 90001"
236976,6,2,2.99,08/15/19 13:34,"167 Lincoln St, Los Angeles, CA 90001"
236977,6,1,2.99,08/13/19 01:13,"115 West St, Portland, OR 97035"
236978,7,1,3.84,08/17/19 15:06,"910 Forest St, Austin, TX 73301"
236979,11,1,600,08/15/19 10:21,"539 5th St, Boston, MA 02215"
236980,5,1,379.99,08/26/19 19:25,"867 Jefferson St, New York City, NY 10001"
236981,12,1,700,08/05/19 11:38,"499 River St, New York City, NY 10001"
236982,6,1,2.99,08/09/19 11:41,"592 Washington St, Dallas, TX 75001"
236983,18,1,999.99,08/24/19 16:00,"549 Ridge St, Los Angeles, CA 90001"
236984,16,1,1700,08/14/19 15:17,"839 North St, San Francisco, CA 94016"
236985,2,1,109.99,08/14/19 06:47,"770 12th St, Dallas, TX 75001"
236986,8,1,150,08/20/19 23:35,"583 West St, Dallas, TX 75001"
236987,19,1,11.95,08/02/19 14:58,"973 10th St, San Francisco, CA 94016"
236988,19,1,11.95,08/12/19 13:34,"345 1st St, Portland, OR 97035"
236989,2,1,109.99,08/06/19 19:31,"412 Meadow St, Portland, OR 97035"
236990,19,1,11.95,08/30/19 07:09,"582 South St, Los Angeles, CA 90001"
236991,19,2,11.95,08/18/19 00:44,"303 4th St, San Francisco, CA 94016"
236992,11,1,600,08/20/19 10:13,"544 Lakeview St, New York City, NY 10001"
236992,19,1,11.95,08/20/19 10:13,"544 Lakeview St, New York City, NY 10001"
236993,15,1,14.95,08/21/19 11:55,"28 Adams St, San Francisco, CA 94016"
236994,18,1,999.99,08/01/19 07:17,"96 Elm St, San Francisco, CA 94016"
236995,6,1,2.99,08/08/19 21:53,"694 Cherry St, San Francisco, CA 94016"
236996,6,3,2.99,08/08/19 10:14,"894 Jefferson St, San Francisco, CA 94016"
236997,15,2,14.95,08/20/19 03:37,"184 Wilson St, Dallas, TX 75001"
236998,7,1,3.84,08/26/19 20:50,"365 Willow St, Atlanta, GA 30301"
236999,21,1,11.99,08/02/19 20:45,"745 Main St, New York City, NY 10001"
