Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
223004,6,1,2.99,07/14/19 02:43,"911 Spruce St, San Francisco, CA 94016"
223005,4,1,149.99,07/26/19 21:39,"306 Lake St, Austin, TX 73301"
223006,15,1,14.95,07/22/19 16:50,"499 Park St, Los Angeles, CA 90001"
223007,9,1,99.99,07/06/19 11:07,"481 10th St, Portland, OR 97035"
223008,6,3,2.99,07/12/19 00:54,"289 13th St, Boston, MA 02215"
223009,8,1,150,07/28/19 07:59,"152 9th St, Boston, MA 02215"
223010,6,1,2.99,07/18/19 12:17,"518 Wilson St, Boston, MA 02215"
223011,8,1,150,07/09/19 17:19,"87 Sunset St, San Francisco, CA 94016"
223012,9,1,99.99,07/13/19 10:10,"233 12th St, Austin, TX 73301"
223013,6,2,2.99,07/27/19 14:11,"289 8th St, New York City, NY 10001"
223014,21,1,11.99,07/10/19 17:43,"421 Highland St, Atlanta, GA 30301"
223015,9,1,99.99,07/26/19 14:47,"605 Johnson St, San Francisco, CA 94016"
223016,19,1,11.95,07/20/19 08:42,"700 Church St, New York City, NY 10001"
223017,6,2,2.99,07/02/19 22:09,"773 Hickory St, San Francisco, CA 94016"
223018,18,1,999.99,07/04/19 08:39,"767 Adams St, Los Angeles, CA 90001"
223019,6,2,2.99,07/29/19 13:49,"788 Hill St, Dallas, TX 75001"
223020,4,1,149.99,07/08/19 10:08,"296 9th St, Boston, MA 02215"
223021,6,1,2.99,07/07/19 11:31,"657 10th St, Los Angeles, CA 90001"
223022,15,1,14.95,07/31/19 17:45,"93 Madison St, Atlanta, GA 30301"
223023,9,1,99.99,07/01/19 18:12,"268 Meadow St, San Francisco, CA 94016"
223024,6,2,2.99,07/23/19 14:04,"91 Jefferson St, Dallas, TX 75001"
223025,7,1,3.84,07/23/19 00:58,"142 Pine St, San Francisco, CA 94016"
223026,21,1,11.99,07/25/19 12:49,"47 Pine St, San Francisco, CA 94016"
223027,7,1,3.84,07/11/19 16:29,"876 Center St, Austin, TX 73301"
223028,20,1,400,07/07/19 10:21,"969 10th St, San Francisco, CA 94016"
223028,19,2,11.95,07/07/19 10:21,"969 10th St, San Francisco, CA 94016"
223028,21,1,11.99,07/07/19 10:21,"969 10th St, San Francisco, CA 94016"
223029,19,1,11.95,07/18/19 11:15,"144 Adams St, New York City, NY 10001"
223030,9,1,99.99,07/09/19 19:04,"704 13th St, Los Angeles, CA 90001"
223031,4,1,149.99,07/28/19 09:30,"445 Johnson St, Los Angeles, CA 90001"
223032,8,1,150,07/20/19 18:47,"8 Cherry St, Dallas, TX 75001"
223033,6,1,2.99,07/01/19 18:27,"972 Meadow St, Atlanta, GA 30301"
223034,21,1,11.99,07/06/19 09:22,"927 South St, Portland, OR 97035"
223035,10,1,300,07/27/19 12:04,"911 Sunset St, Portland, OR 97035"
223036,8,1,150,07/31/19 10:59,"828 Willow St, Boston, MA 02215"
223037,21,1,11.99,07/21/19 20:58,"24 Adams St, Los Angeles, CA 90001"
223038,15,1,14.95,07/03/19 14:19,"990 11th St, Los Angeles, CA 90001"
223039,10,1,300,07/27/19 11:44,"9 Center St, Dallas, TX 75001"
223040,8,1,150,07/19/19 20:05,"395 West St, Austin, TX 73301"
223041,3,1,389.99,07/11/19 08:16,"330 River St, New York City, NY 10001"
223042,15,1,14.95,07/10/19 08:42,"983 Jackson St, Dallas, TX 75001"
223043,15,1,14.95,07/01/19 10:20,"662 North St, Atlanta, GA 30301"
223044,8,1,150,07/05/19 11:15,"605 6th St, San Francisco, CA 94016"
223045,13,1,600.0,07/18/19 20:22,"457 2nd St, Boston, MA 02215"
223046,19,1,11.95,07/15/19 23:04,"335 Ridge St, Los Angeles, CA 90001"
223047,7,1,3.84,07/16/19 15:16,"541 Lakeview St, Los Angeles, CA 90001"
223048,20,1,400,07/21/19 17:19,"168 8th St, Portland, OR 97035"
223048,19,2,11.95,07/21/19 17:19,"168 8th St, Portland, OR 97035"
223049,10,1,300,07/24/19 23:24,"595 Jackson St, San Francisco, CA 94016"
223050,18,1,999.99,07/14/19 18:14,"842 Washington St, Los Angeles, CA 90001"
223051,9,1,99.99,07/27/19 16:35,"819 Cherry St, Los Angeles, CA 90001"
223052,19,1,11.95,07/09/19 20:05,"549 Lincoln St, San Francisco, CA 94016"
223053,13,1,600.0,07/06/19 08:37,"226 2nd St, Seattle, WA 98101"
223054,21,1,11.99,07/28/19 18:08,"905 Chestnut St, Boston, MA 02215"
223055,7,1,3.84,07/14/19 14:04,"181 Walnut St, Los Angeles, CA 90001"
223056,19,1,11.95,07/27/19 17:19,"907 Madison St, San Francisco, CA 94016"
223057,9,1,99.99,07/12/19 11:30,"195 Washington St, San Francisco, CA 94016"
223058,9,1,99.99,07/01/19 08:09,"993 Main St, Boston, MA 02215"
223059,19,1,11.95,07/23/19 02:09,"84 10th St, Boston, MA 02215"
223060,7,1,3.84,07/20/19 13:14,"613 Johnson St, San Francisco, CA 94016"
223061,15,2,14.95,07/14/19 22:02,"788 Center St, Dallas, TX 75001"
223062,18,1,999.99,07/12/19 19:58,"756 5th St, Atlanta, GA 30301"
223063,19,1,11.95,07/02/19 21:37,"535 Cedar St, Portland, OR 97035"
223064,6,1,2.99,07/13/19 19:23,"627 13th St, San Francisco, CA 94016"
223065,9,2,99.99,07/02/19 20:20,"180 Park St, San Francisco, CA 94016"
223066,16,1,1700,07/16/19 08:31,"377 Madison St, San Francisco, CA 94016"
223067,6,1,2.99,07/11/19 13:46,"189 Johnson St, Los Angeles, CA 90001"
223068,7,1,3.84,07/29/19 18:11,"450 Church St, San Francisco, CA 94016"
223069,7,1,3.84,07/17/19 20:50,"486 4th St, San Francisco, CA 94016"
223070,6,1,2.99,07/19/19 08:29,"172 Adams St, Boston, MA 02215"
223071,15,1,14.95,07/17/19 12:01,"758 Madison St, New York City, NY 10001"
223072,15,1,14.95,07/18/19 02:39,"252 Madison St, Boston, MA 02215"
223073,21,1,11.99,07/02/19 15:41,"972 Dogwood St, San Francisco, CA 94016"
223074,19,1,11.95,07/15/19 10:07,"899 North St, Los Angeles, CA 90001"
223075,19,1,11.95,07/22/19 14:15,"752 Chestnut St, San Francisco, CA 94016"
223076,15,1,14.95,07/10/19 13:21,"692 Spruce St, Boston, MA 02215"
223077,18,1,999.99,07/06/19 13:01,"261 Sunset St, San Francisco, CA 94016"
223078,15,1,14.95,07/10/19 19:23,"865 Meadow St, Atlanta, GA 30301"
223079,3,1,389.99,07/18/19 10:22,"211 Ridge St, Austin, TX 73301"
223080,8,1,150,07/09/19 18:26,"275 Jackson St, Austin, TX 73301"
223081,19,1,11.95,07/05/19 15:55,"983 12th St, San Francisco, CA 94016"
223082,19,1,11.95,07/07/19 09:54,"158 7th St, Seattle, WA 98101"
223083,19,1,11.95,07/13/19 21:05,"277 Lakeview St, Portland, OR 97035"
223084,15,1,14.95,07/02/19 15:08,"555 Pine St, Los Angeles, CA 90001"
223085,12,1,700,07/22/19 11:56,"875 Madison St, Los Angeles, CA 90001"
223086,8,1,150,07/22/19 11:08,"938 Meadow St, Los Angeles, CA 90001"
223087,12,1,700,07/26/19 11:06,"864 10th St, Boston, MA 02215"
223088,7,1,3.84,07/05/19 22:58,"715 North St, Seattle, WA 98101"
223089,7,1,3.84,07/17/19 17:53,"650 Hickory St, New York City, NY 10001"
223090,19,1,11.95,07/12/19 16:18,"739 Adams St, New York City, NY 10001"
223091,9,1,99.99,07/20/19 11:02,"415 Cedar St, New York City, NY 10001"
223092,18,1,999.99,07/11/19 15:27,"634 Washington St, Boston, MA 02215"
223093,7,1,3.84,07/01/19 10:48,"899 1st St, San Francisco, CA 94016"
223094,21,1,11.99,07/18/19 11:15,"971 Chestnut St, Los Angeles, CA 90001"
223095,8,1,150,07/03/19 13:42,"876 Cedar St, Los Angeles, CA 90001"
223095,7,1,3.84,07/03/19 13:42,"876 Cedar St, Los Angeles, CA 90001"
223096,6,2,2.99,07/08/19 19:31,"846 Sunset St, Portland, OR 97035"
223097,15,1,14.95,07/11/19 12:29,"77 10th St, Los Angeles, CA 90001"
223098,8,1,150,07/23/19 18:23,"374 Cherry St, San Francisco, CA 94016"
223099,6,3,2.99,07/29/19 22:46,"3 Highland St, New York City, NY 10001"
223100,19,1,11.95,07/29/19 16:56,"516 Jackson St, New York City, NY 10001"
223101,21,1,11.99,07/10/19 16:55,"924 Lincoln St, San Francisco, CA 94016"
223102,21,2,11.99,07/16/19 20:54,"484 7th St, Seattle, WA 98101"
223103,8,1,150,07/13/19 11:25,"107 West St, San Francisco, CA 94016"
223104,2,1,109.99,07/08/19 07:29,"505 4th St, Los Angeles, CA 90001"
223105,5,1,379.99,07/17/19 00:06,"589 8th St, Portland, OR 97035"
223106,21,1,11.99,07/14/19 14:30,"630 2nd St, San Francisco, CA 94016"
223106,20,1,400,07/14/19 14:30,"630 2nd St, San Francisco, CA 94016"
223107,12,1,700,07/25/19 13:40,"470 Chestnut St, San Francisco, CA 94016"
223108,6,1,2.99,07/05/19 11:21,"781 8th St, Boston, MA 02215"
223109,12,1,700,07/12/19 20:48,"929 Ridge St, Seattle, WA 98101"
223110,10,1,300,07/16/19 01:05,"434 Elm St, Seattle, WA 98101"
223111,7,1,3.84,07/20/19 16:46,"137 Madison St, Atlanta, GA 30301"
223112,19,2,11.95,07/08/19 22:23,"241 8th St, San Francisco, CA 94016"
223113,3,1,389.99,07/05/19 07:35,"176 Willow St, Los Angeles, CA 90001"
223114,7,1,3.84,07/26/19 13:37,"576 11th St, Austin, TX 73301"
223115,10,1,300,07/02/19 13:15,"836 Johnson St, New York City, NY 10001"
223116,8,1,150,07/21/19 13:18,"366 Adams St, Portland, OR 97035"
223117,11,1,600,07/11/19 23:25,"184 Spruce St, Atlanta, GA 30301"
223117,19,1,11.95,07/11/19 23:25,"184 Spruce St, Atlanta, GA 30301"
223118,7,2,3.84,07/04/19 11:04,"346 Walnut St, New York City, NY 10001"
223119,4,1,149.99,07/30/19 13:33,"955 Main St, New York City, NY 10001"
223120,15,1,14.95,07/18/19 13:29,"506 Main St, San Francisco, CA 94016"
223121,9,1,99.99,07/05/19 22:00,"880 7th St, New York City, NY 10001"
223122,8,1,150,07/04/19 08:49,"972 Lincoln St, Boston, MA 02215"
223123,21,1,11.99,07/05/19 06:27,"86 5th St, Boston, MA 02215"
223124,19,1,11.95,07/19/19 19:28,"593 Ridge St, San Francisco, CA 94016"
223125,3,1,389.99,07/17/19 09:45,"678 13th St, San Francisco, CA 94016"
223126,5,1,379.99,07/29/19 16:38,"858 6th St, San Francisco, CA 94016"
223127,6,1,2.99,07/31/19 17:36,"473 10th St, Los Angeles, CA 90001"
223128,19,1,11.95,07/14/19 08:00,"418 Spruce St, Los Angeles, CA 90001"
223129,8,1,150,07/05/19 08:40,"239 12th St, Boston, MA 02215"
223130,21,1,11.99,07/16/19 11:54,"126 5th St, New York City, NY 10001"
223131,6,1,2.99,07/21/19 07:47,"712 Washington St, Los Angeles, CA 90001"
223132,7,1,3.84,07/23/19 00:10,"132 West St, San Francisco, CA 94016"
223133,7,1,3.84,07/28/19 20:40,"621 Church St, San Francisco, CA 94016"
223133,6,1,2.99,07/28/19 20:40,"621 Church St, San Francisco, CA 94016"
223134,18,1,999.99,07/25/19 12:17,"298 Wilson St, Portland, ME 04101"
223135,8,1,150,07/27/19 21:39,"385 Dogwood St, Atlanta, GA 30301"
223136,10,1,300,07/07/19 21:45,"339 12th St, San Francisco, CA 94016"
223137,7,1,3.84,07/20/19 09:51,"776 Forest St, Boston, MA 02215"
223138,3,1,389.99,07/22/19 10:44,"720 Main St, San Francisco, CA 94016"
223139,9,1,99.99,07/05/19 20:27,"820 West St, Los Angeles, CA 90001"
223140,7,1,3.84,07/22/19 09:58,"112 Meadow St, San Francisco, CA 94016"
223140,10,1,300,07/22/19 09:58,"112 Meadow St, San Francisco, CA 94016"
223141,21,1,11.99,07/23/19 21:39,"247 Adams St, Portland, OR 97035"
223142,7,2,3.84,07/26/19 13:53,"587 South St, San Francisco, CA 94016"
223143,18,1,999.99,07/14/19 10:09,"494 Lakeview St, San Francisco, CA 94016"
223144,11,1,600,07/15/19 21:51,"37 Walnut St, New York City, NY 10001"
223144,19,1,11.95,07/15/19 21:51,"37 Walnut St, New York City, NY 10001"
223145,8,1,150,07/02/19 14:21,"35 Main St, Seattle, WA 98101"
223146,13,1,600.0,07/22/19 17:05,"753 5th St, Los Angeles, CA 90001"
223147,7,1,3.84,07/15/19 11:27,"767 West St, Los Angeles, CA 90001"
223148,7,1,3.84,07/22/19 18:02,"256 Jackson St, Atlanta, GA 30301"
223149,4,1,149.99,07/14/19 20:39,"770 Lincoln St, Boston, MA 02215"
223150,8,1,150,07/16/19 18:17,"289 12th St, Boston, MA 02215"
223151,6,2,2.99,07/31/19 07:15,"825 North St, Seattle, WA 98101"
223152,9,1,99.99,07/10/19 20:02,"910 Hill St, Atlanta, GA 30301"
223153,21,1,11.99,07/17/19 20:11,"65 Hickory St, Dallas, TX 75001"
223154,6,1,2.99,07/18/19 13:25,"223 Elm St, Portland, OR 97035"
223155,15,1,14.95,07/02/19 21:24,"706 Washington St, San Francisco, CA 94016"
223156,6,1,2.99,07/23/19 16:04,"564 Ridge St, New York City, NY 10001"
223157,21,1,11.99,07/25/19 23:34,"532 Lincoln St, Boston, MA 02215"
223158,19,1,11.95,07/14/19 23:12,"787 Adams St, Boston, MA 02215"
223159,15,1,14.95,07/04/19 13:48,"818 11th St, Los Angeles, CA 90001"
223160,8,1,150,07/16/19 19:14,"629 Meadow St, New York City, NY 10001"
223161,6,2,2.99,07/18/19 09:27,"399 6th St, San Francisco, CA 94016"
223162,21,1,11.99,07/06/19 19:57,"453 Madison St, Portland, OR 97035"
223163,5,1,379.99,07/02/19 00:37,"801 Lakeview St, Austin, TX 73301"
223164,19,1,11.95,07/07/19 18:19,"120 Park St, San Francisco, CA 94016"
223165,15,1,14.95,07/14/19 10:00,"29 Chestnut St, Seattle, WA 98101"
223166,6,1,2.99,07/23/19 06:53,"648 River St, Boston, MA 02215"
223167,16,1,1700,07/21/19 06:37,"76 Sunset St, Portland, OR 97035"
223168,19,1,11.95,07/28/19 17:38,"812 Wilson St, Los Angeles, CA 90001"
223169,5,1,379.99,07/21/19 18:25,"460 Sunset St, Los Angeles, CA 90001"
223170,21,1,11.99,07/08/19 11:57,"732 Madison St, Atlanta, GA 30301"
223171,6,3,2.99,07/28/19 19:43,"3 8th St, Los Angeles, CA 90001"
223172,6,1,2.99,07/17/19 11:48,"431 Sunset St, Atlanta, GA 30301"
223173,1,150,07/31/19 19:19,"436 Dogwood St, San Francisco, CA 94016"
223174,6,1,2.99,07/19/19 18:44,"532 5th St, Los Angeles, CA 90001"
223175,10,1,300,07/21/19 16:41,"257 Walnut St, Seattle, WA 98101"
223176,11,1,600,07/24/19 08:16,"562 Elm St, Los Angeles, CA 90001"
223177,2,1,109.99,07/28/19 12:52,"654 11th St, San Francisco, CA 94016"
223178,6,1,2.99,07/12/19 11:13,"292 Main St, Boston, MA 02215"
223179,8,1,150,07/08/19 10:57,"724 5th St, Boston, MA 02215"
223180,11,1,600,07/01/19 07:53,"906 Johnson St, San Francisco, CA 94016"
223181,6,4,2.99,07/20/19 16:25,"810 9th St, New York City, NY 10001"
223182,7,1,3.84,07/22/19 10:57,"565 Walnut St, Los Angeles, CA 90001"
223183,15,1,14.95,07/15/19 05:32,"183 Hickory St, Los Angeles, CA 90001"
223184,3,1,389.99,07/22/19 14:29,"456 5th St, Los Angeles, CA 90001"
223185,2,1,109.99,07/06/19 16:44,"551 Main St, Portland, OR 97035"
223186,19,1,11.95,07/18/19 13:04,"558 2nd St, Los Angeles, CA 90001"
223187,7,3,3.84,07/28/19 06:13,"39 4th St, Austin, TX 73301"
223188,8,1,150,07/17/19 20:37,"725 West St, Los Angeles, CA 90001"
223189,19,1,11.95,07/25/19 20:40,"574 Hickory St, San Francisco, CA 94016"
223190,16,1,1700,07/16/19 11:31,"129 Main St, Los Angeles, CA 90001"
223191,5,1,379.99,07/18/19 15:19,"25 7th St, San Francisco, CA 94016"
223192,18,1,999.99,07/26/19 17:12,"931 Ridge St, Portland, OR 97035"
223193,15,1,14.95,07/22/19 17:55,"130 Johnson St, New York City, NY 10001"
223194,9,1,99.99,07/02/19 18:28,"523 7th St, Austin, TX 73301"
223195,9,1,99.99,07/24/19 09:47,"993 Maple St, Austin, TX 73301"
223196,21,1,11.99,07/29/19 18:19,"191 Lincoln St, Atlanta, GA 30301"
223197,7,1,3.84,07/30/19 16:59,"972 9th St, Boston, MA 02215"
223198,15,1,14.95,07/21/19 20:09,"184 Center St, San Francisco, CA 94016"
223199,15,1,14.95,07/05/19 16:48,"959 2nd St, Boston, MA 02215"
223200,9,1,99.99,07/25/19 21:05,"975 Church St, Seattle, WA 98101"
223201,8,1,150,07/16/19 09:16,"929 Adams St, Seattle, WA 98101"
223202,8,1,150,07/18/19 21:42,"9 5th St, San Francisco, CA 94016"
223203,7,1,3.84,07/01/19 12:01,"2 Jackson St, San Francisco, CA 94016"
223204,6,1,2.99,07/27/19 11:35,"236 Center St, Boston, MA 02215"
223205,7,1,3.84,07/15/19 22:59,"834 River St, San Francisco, CA 94016"
223206,7,1,3.84,07/09/19 12:31,"234 West St, Atlanta, GA 30301"
223207,6,1,2.99,07/25/19 22:21,"979 Ridge St, Boston, MA 02215"
223208,11,1,600,07/13/19 20:02,"301 Washington St, Los Angeles, CA 90001"
223209,21,1,11.99,07/06/19 23:11,"571 Spruce St, San Francisco, CA 94016"
223210,7,3,3.84,07/09/19 17:05,"272 Spruce St, Atlanta, GA 30301"
223210,4,1,149.99,07/09/19 17:05,"272 Spruce St, Atlanta, GA 30301"
223211,15,1,14.95,07/13/19 11:48,"798 9th St, San Francisco, CA 94016"
223212,19,1,11.95,07/03/19 08:13,"573 Walnut St, San Francisco, CA 94016"
223213,6,2,2.99,07/22/19 11:07,"782 Forest St, New York City, NY 10001"
223214,15,1,14.95,07/04/19 19:52,"911 Chestnut St, Portland, OR 97035"
223215,8,1,150,07/20/19 22:27,"96 Church St, San Francisco, CA 94016"
223216,16,1,1700,07/03/19 21:01,"956 Ridge St, Atlanta, GA 30301"
223217,15,1,14.95,07/13/19 06:25,"673 12th St, Boston, MA 02215"
223218,6,3,2.99,07/23/19 08:53,"789 Cherry St, Seattle, WA 98101"
223219,18,1,999.99,07/22/19 14:39,"778 Cedar St, Atlanta, GA 30301"
223220,15,2,14.95,07/03/19 13:04,"619 Sunset St, New York City, NY 10001"
223221,21,1,11.99,07/07/19 18:32,"244 Meadow St, Boston, MA 02215"
223221,16,1,1700,07/07/19 18:32,"244 Meadow St, Boston, MA 02215"
223222,2,1,109.99,07/14/19 16:21,"534 Lincoln St, San Francisco, CA 94016"
223222,8,1,150,07/14/19 16:21,"534 Lincoln St, San Francisco, CA 94016"
223223,11,1,600,07/20/19 09:53,"629 North St, Dallas, TX 75001"
223224,7,1,3.84,07/02/19 16:53,"715 Ridge St, San Francisco, CA 94016"
223225,6,1,2.99,07/04/19 13:54,"954 Jefferson St, San Francisco, CA 94016"
223226,19,1,11.95,07/03/19 06:57,"323 Lake St, Seattle, WA 98101"
223227,3,1,389.99,07/23/19 09:43,"830 10th St, Los Angeles, CA 90001"
223228,6,1,2.99,07/17/19 23:20,"395 Center St, San Francisco, CA 94016"
223229,15,1,14.95,07/30/19 16:58,"372 Center St, Portland, OR 97035"
223230,19,1,11.95,07/23/19 22:20,"622 Walnut St, Atlanta, GA 30301"
223231,9,1,99.99,07/14/19 18:38,"746 13th St, Boston, MA 02215"
223232,6,1,2.99,07/30/19 16:53,"297 Ridge St, Boston, MA 02215"
223233,15,1,14.95,07/24/19 09:58,"762 Park St, New York City, NY 10001"
223234,5,1,379.99,07/29/19 10:56,"351 Meadow St, Austin, TX 73301"
223235,4,1,149.99,07/01/19 17:00,"911 Jackson St, Los Angeles, CA 90001"
223236,8,1,150,07/31/19 11:54,"366 9th St, Seattle, WA 98101"
