Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
295693,21,1,11.99,12/16/19 16:40,"856 12th St, Atlanta, GA 30301"
295694,15,1,14.95,12/26/19 18:18,"310 Pine St, Dallas, TX 75001"
295695,15,1,14.95,12/14/19 06:09,"903 Lincoln St, Boston, MA 02215"
295696,15,1,14.95,12/23/19 13:09,"252 Hickory St, San Francisco, CA 94016"
295697,18,1,999.99,12/15/19 07:38,"742 River St, San Francisco, CA 94016"
295698,20,1,400,12/13/19 14:32,"175 1st St, New York City, NY 10001"
295698,19,2,11.95,12/13/19 14:32,"175 1st St, New York City, NY 10001"
295699,7,1,3.84,12/17/19 18:32,"162 Maple St, Seattle, WA 98101"
295700,9,1,99.99,12/25/19 19:02,"363 Hickory St, New York City, NY 10001"
295701,9,1,99.99,12/28/19 15:05,"751 North St, San Francisco, CA 94016"
295702,21,2,11.99,12/21/19 18:50,"628 River St, Austin, TX 73301"
295703,7,1,3.84,12/17/19 12:27,"502 Jefferson St, Austin, TX 73301"
295703,9,1,99.99,12/17/19 12:27,"502 Jefferson St, Austin, TX 73301"
295704,21,1,11.99,12/12/19 00:20,"457 8th St, New York City, NY 10001"
295705,21,1,11.99,12/25/19 10:41,"133 Jackson St, New York City, NY 10001"
295706,6,3,2.99,12/12/19 20:08,"599 Hill St, Los Angeles, CA 90001"
295707,15,1,14.95,12/07/19 11:01,"547 Ridge St, San Francisco, CA 94016"
295708,4,1,149.99,12/13/19 14:55,"846 9th St, Boston, MA 02215"
295709,9,1,99.99,12/25/19 16:38,"662 6th St, San Francisco, CA 94016"
295710,6,1,2.99,12/26/19 19:09,"729 Pine St, Atlanta, GA 30301"
295711,6,2,2.99,12/04/19 13:43,"489 Johnson St, San Francisco, CA 94016"
295712,16,1,1700,12/10/19 20:02,"331 Madison St, New York City, NY 10001"
295713,9,1,99.99,12/24/19 07:55,"490 Spruce St, New York City, NY 10001"
295714,12,1,700,12/31/19 07:39,"826 Hickory St, Los Angeles, CA 90001"
295715,19,2,11.95,12/17/19 18:20,"169 Maple St, Seattle, WA 98101"
295716,2,1,109.99,12/03/19 23:28,"593 9th St, Los Angeles, CA 90001"
295717,16,1,1700,12/25/19 09:51,"82 10th St, San Francisco, CA 94016"
295718,15,1,14.95,12/27/19 17:25,"785 Chestnut St, San Francisco, CA 94016"
295719,4,1,149.99,12/24/19 18:51,"334 2nd St, Los Angeles, CA 90001"
295720,7,1,3.84,12/17/19 22:52,"298 Ridge St, New York City, NY 10001"
295721,5,1,379.99,12/08/19 18:22,"915 1st St, Seattle, WA 98101"
295722,21,1,11.99,12/08/19 23:46,"380 Lake St, San Francisco, CA 94016"
295723,7,1,3.84,12/07/19 13:59,"530 Walnut St, Los Angeles, CA 90001"
295724,7,2,3.84,12/03/19 14:19,"570 Walnut St, Dallas, TX 75001"
295725,6,3,2.99,12/05/19 15:01,"911 River St, San Francisco, CA 94016"
295726,12,1,700,12/25/19 14:49,"203 Lakeview St, Boston, MA 02215"
295726,15,1,14.95,12/25/19 14:49,"203 Lakeview St, Boston, MA 02215"
295727,9,1,99.99,12/14/19 14:03,"5 Dogwood St, San Francisco, CA 94016"
295728,4,1,149.99,12/21/19 19:21,"366 Washington St, New York City, NY 10001"
295729,5,1,379.99,12/28/19 21:58,"432 1st St, Dallas, TX 75001"
295730,5,1,379.99,12/14/19 20:04,"574 West St, San Francisco, CA 94016"
295731,19,1,11.95,12/16/19 11:47,"33 9th St, San Francisco, CA 94016"
295732,8,1,150,12/29/19 18:44,"860 Washington St, Boston, MA 02215"
295733,4,1,149.99,12/20/19 11:31,"228 5th St, Boston, MA 02215"
295734,6,1,2.99,12/25/19 12:38,"453 Jackson St, Portland, OR 97035"
295735,12,1,700,12/22/19 18:25,"374 Lincoln St, New York City, NY 10001"
295735,8,1,150,12/22/19 18:25,"374 Lincoln St, New York City, NY 10001"
295735,21,1,11.99,12/22/19 18:25,"374 Lincoln St, New York City, NY 10001"
295736,19,2,11.95,12/27/19 14:26,"523 Lincoln St, San Francisco, CA 94016"
295737,12,1,700,12/19/19 08:51,"966 10th St, Atlanta, GA 30301"
295737,15,1,14.95,12/19/19 08:51,"966 10th St, Atlanta, GA 30301"
295738,6,1,2.99,12/20/19 18:19,"829 7th St, Dallas, TX 75001"
295739,19,1,11.95,12/14/19 21:07,"949 Wilson St, Los Angeles, CA 90001"
295740,19,1,11.95,12/01/19 20:36,"102 Cedar St, New York City, NY 10001"
295741,8,1,150,12/02/19 21:39,"829 Johnson St, Boston, MA 02215"
295742,8,1,150,12/09/19 23:45,"368 Sunset St, New York City, NY 10001"
295743,19,1,11.95,12/03/19 11:52,"346 South St, New York City, NY 10001"
295744,7,2,3.84,12/19/19 03:54,"579 Lake St, San Francisco, CA 94016"
295745,10,1,300,12/24/19 10:38,"124 Lakeview St, New York City, NY 10001"
295746,4,1,149.99,12/27/19 16:14,"143 Adams St, New York City, NY 10001"
295747,7,3,3.84,12/10/19 21:50,"11 8th St, San Francisco, CA 94016"
295748,21,1,11.99,12/07/19 19:39,"45 Church St, Boston, MA 02215"
295749,21,2,11.99,12/04/19 05:24,"983 Highland St, Los Angeles, CA 90001"
295750,9,1,99.99,12/27/19 20:26,"25 Lincoln St, San Francisco, CA 94016"
295751,6,1,2.99,12/29/19 11:03,"922 Hickory St, Los Angeles, CA 90001"
295752,11,1,600,12/11/19 12:29,"341 Forest St, Dallas, TX 75001"
295753,5,1,379.99,12/25/19 06:26,"365 Washington St, Dallas, TX 75001"
295753,15,1,14.95,12/25/19 06:26,"365 Washington St, Dallas, TX 75001"
295754,15,1,14.95,12/07/19 19:26,"502 Cherry St, Austin, TX 73301"
295755,8,1,150,12/21/19 06:52,"32 1st St, Boston, MA 02215"
295756,5,1,379.99,12/02/19 22:44,"20 Wilson St, Atlanta, GA 30301"
295757,7,1,3.84,12/05/19 08:59,"819 Lake St, Portland, OR 97035"
295758,21,1,11.99,12/26/19 23:42,"910 Jackson St, New York City, NY 10001"
295759,9,1,99.99,12/25/19 06:53,"15 Pine St, New York City, NY 10001"
295759,21,1,11.99,12/25/19 06:53,"15 Pine St, New York City, NY 10001"
295760,9,1,99.99,12/30/19 18:40,"239 4th St, Atlanta, GA 30301"
295761,15,1,14.95,12/31/19 17:32,"79 Chestnut St, Dallas, TX 75001"
295762,12,1,700,12/04/19 08:16,"342 9th St, New York City, NY 10001"
295763,4,1,149.99,12/18/19 13:15,"594 4th St, Los Angeles, CA 90001"
295764,15,1,14.95,12/01/19 14:44,"734 Hill St, New York City, NY 10001"
295765,21,1,11.99,12/08/19 20:22,"918 4th St, Seattle, WA 98101"
295766,15,1,14.95,12/17/19 22:58,"795 8th St, Seattle, WA 98101"
295767,6,1,2.99,12/21/19 13:00,"891 7th St, New York City, NY 10001"
295768,6,2,2.99,12/22/19 22:36,"98 Johnson St, New York City, NY 10001"
295769,9,1,99.99,12/27/19 19:44,"309 6th St, San Francisco, CA 94016"
295770,9,1,99.99,12/28/19 10:27,"307 South St, San Francisco, CA 94016"
295771,6,1,2.99,12/23/19 12:10,"352 Meadow St, San Francisco, CA 94016"
295772,15,1,14.95,12/17/19 10:24,"44 Main St, Atlanta, GA 30301"
295773,8,1,150,12/07/19 20:09,"632 Cherry St, Los Angeles, CA 90001"
295774,9,1,99.99,12/31/19 11:00,"196 Wilson St, Los Angeles, CA 90001"
295775,11,1,600,12/04/19 15:02,"439 Jefferson St, Dallas, TX 75001"
295776,19,1,11.95,12/22/19 20:23,"552 Hill St, Atlanta, GA 30301"
295777,6,1,2.99,12/09/19 19:47,"598 14th St, Atlanta, GA 30301"
295778,7,1,3.84,12/08/19 21:09,"820 Adams St, San Francisco, CA 94016"
295779,21,1,11.99,12/25/19 15:40,"201 Madison St, Los Angeles, CA 90001"
295780,19,1,11.95,12/26/19 00:08,"864 Hickory St, Boston, MA 02215"
295781,19,1,11.95,12/08/19 12:32,"413 Forest St, Boston, MA 02215"
295782,5,1,379.99,12/19/19 20:06,"544 South St, Dallas, TX 75001"
295783,20,1,400,12/06/19 12:41,"87 5th St, San Francisco, CA 94016"
295783,19,1,11.95,12/06/19 12:41,"87 5th St, San Francisco, CA 94016"
295784,19,1,11.95,12/31/19 13:04,"935 Jackson St, Seattle, WA 98101"
295785,9,1,99.99,12/09/19 20:35,"801 West St, Boston, MA 02215"
295786,19,1,11.95,12/24/19 10:27,"859 12th St, Atlanta, GA 30301"
295786,8,1,150,12/24/19 10:27,"859 12th St, Atlanta, GA 30301"
295787,19,1,11.95,12/28/19 21:03,"458 Elm St, Atlanta, GA 30301"
295788,7,1,3.84,12/28/19 20:30,"885 Lincoln St, Los Angeles, CA 90001"
295789,15,1,14.95,12/05/19 15:09,"157 Main St, Austin, TX 73301"
295790,15,1,14.95,12/05/19 19:20,"420 Center St, Los Angeles, CA 90001"
295791,19,1,11.95,12/14/19 10:22,"286 North St, New York City, NY 10001"
295792,15,1,14.95,12/20/19 09:46,"5 11th St, San Francisco, CA 94016"
295793,11,1,600,12/15/19 11:26,"275 Jackson St, San Francisco, CA 94016"
295793,19,1,11.95,12/15/19 11:26,"275 Jackson St, San Francisco, CA 94016"
295794,3,1,389.99,12/20/19 15:43,"796 Chestnut St, Boston, MA 02215"
295795,8,1,150,12/08/19 20:01,"177 Walnut St, Los Angeles, CA 90001"
295796,15,1,14.95,12/13/19 21:11,"677 Lakeview St, Seattle, WA 98101"
295797,21,1,11.99,12/16/19 09:23,"163 Washington St, Portland, ME 04101"
295798,21,1,11.99,12/05/19 12:10,"372 Chestnut St, Austin, TX 73301"
295799,6,1,2.99,12/22/19 08:02,"236 Elm St, Los Angeles, CA 90001"
295800,6,1,2.99,12/29/19 10:07,"140 10th St, Atlanta, GA 30301"
295801,15,1,14.95,12/19/19 12:57,"943 Johnson St, San Francisco, CA 94016"
295802,5,1,379.99,12/11/19 19:45,"838 Ridge St, San Francisco, CA 94016"
295803,15,1,14.95,12/24/19 10:39,"513 Maple St, Los Angeles, CA 90001"
295804,8,1,150,12/20/19 02:31,"705 4th St, Los Angeles, CA 90001"
295805,21,1,11.99,12/06/19 14:55,"528 Willow St, New York City, NY 10001"
295806,15,1,14.95,12/01/19 08:16,"323 Forest St, Dallas, TX 75001"
295807,2,1,109.99,12/23/19 10:59,"286 Lincoln St, Los Angeles, CA 90001"
295808,6,1,2.99,12/21/19 10:45,"961 Jackson St, San Francisco, CA 94016"
295809,4,1,149.99,12/28/19 12:33,"602 Ridge St, San Francisco, CA 94016"
295810,15,1,14.95,12/17/19 08:45,"499 13th St, San Francisco, CA 94016"
295811,6,1,2.99,12/23/19 11:59,"792 7th St, New York City, NY 10001"
295812,7,1,3.84,12/23/19 14:58,"359 12th St, Seattle, WA 98101"
295813,9,1,99.99,12/11/19 21:07,"901 Madison St, New York City, NY 10001"
295814,7,3,3.84,12/24/19 08:29,"987 Cherry St, Los Angeles, CA 90001"
295815,15,1,14.95,12/28/19 18:44,"464 Willow St, Boston, MA 02215"
295816,19,1,11.95,12/21/19 19:28,"253 Jefferson St, Atlanta, GA 30301"
295817,19,1,11.95,12/19/19 06:07,"963 Washington St, Austin, TX 73301"
295817,2,1,109.99,12/19/19 06:07,"963 Washington St, Austin, TX 73301"
295818,21,1,11.99,12/07/19 16:28,"725 Wilson St, Boston, MA 02215"
295819,15,1,14.95,12/23/19 12:11,"138 Highland St, Portland, OR 97035"
295820,9,1,99.99,12/13/19 09:42,"51 Highland St, San Francisco, CA 94016"
295821,9,1,99.99,12/29/19 14:16,"65 Center St, Boston, MA 02215"
295822,11,1,600,12/04/19 13:53,"307 Wilson St, San Francisco, CA 94016"
295822,21,1,11.99,12/04/19 13:53,"307 Wilson St, San Francisco, CA 94016"
295823,12,1,700,12/10/19 02:12,"852 Maple St, Austin, TX 73301"
295824,21,1,11.99,12/29/19 15:45,"611 North St, New York City, NY 10001"
295825,8,1,150,12/17/19 16:13,"189 Pine St, Atlanta, GA 30301"
295826,19,1,11.95,12/07/19 14:18,"765 Washington St, San Francisco, CA 94016"
295827,9,1,99.99,12/01/19 18:25,"486 4th St, Los Angeles, CA 90001"
295828,19,1,11.95,12/13/19 18:56,"984 Chestnut St, San Francisco, CA 94016"
295829,11,1,600,12/27/19 13:07,"904 13th St, Atlanta, GA 30301"
295829,19,1,11.95,12/27/19 13:07,"904 13th St, Atlanta, GA 30301"
295830,9,1,99.99,12/18/19 14:52,"515 Main St, New York City, NY 10001"
295831,3,1,389.99,12/19/19 14:28,"335 Chestnut St, Dallas, TX 75001"
295832,7,2,3.84,12/21/19 15:52,"972 Sunset St, Boston, MA 02215"
295833,19,1,11.95,12/28/19 21:48,"673 Church St, Atlanta, GA 30301"
295834,11,1,600,12/16/19 19:45,"847 Lakeview St, San Francisco, CA 94016"
295835,19,1,11.95,12/24/19 15:34,"892 Adams St, Austin, TX 73301"
295836,15,1,14.95,12/15/19 17:49,"686 Cedar St, San Francisco, CA 94016"
295837,9,1,99.99,12/30/19 22:22,"654 Highland St, Los Angeles, CA 90001"
295838,5,1,379.99,12/14/19 22:57,"321 8th St, San Francisco, CA 94016"
295839,8,1,150,12/23/19 12:28,"340 Lakeview St, Seattle, WA 98101"
295840,3,1,389.99,12/07/19 22:52,"442 10th St, Los Angeles, CA 90001"
295841,21,1,11.99,12/01/19 15:29,"610 Madison St, Atlanta, GA 30301"
295842,8,1,150,12/03/19 12:44,"50 5th St, Los Angeles, CA 90001"
295843,9,1,99.99,12/19/19 14:02,"700 West St, San Francisco, CA 94016"
295844,7,1,3.84,12/31/19 17:51,"663 12th St, Atlanta, GA 30301"
295845,15,1,14.95,12/20/19 09:53,"955 Sunset St, San Francisco, CA 94016"
295846,10,1,300,12/27/19 19:22,"453 Johnson St, Atlanta, GA 30301"
295847,5,1,379.99,12/13/19 15:56,"40 Madison St, Dallas, TX 75001"
295848,15,1,14.95,12/23/19 19:25,"675 Chestnut St, San Francisco, CA 94016"
295849,21,2,11.99,12/24/19 14:42,"121 2nd St, New York City, NY 10001"
295850,19,1,11.95,12/29/19 15:54,"480 1st St, Los Angeles, CA 90001"
295851,12,1,700,12/11/19 17:08,"197 2nd St, Boston, MA 02215"
295852,18,1,999.99,12/24/19 20:52,"639 Sunset St, Los Angeles, CA 90001"
295853,21,1,11.99,12/05/19 16:54,"982 Cedar St, New York City, NY 10001"
295854,12,1,700,12/29/19 10:35,"183 Hickory St, Austin, TX 73301"
295855,2,1,109.99,12/12/19 17:43,"584 9th St, Boston, MA 02215"
295856,19,1,11.95,12/24/19 10:37,"214 7th St, Boston, MA 02215"
295857,19,1,11.95,12/30/19 21:42,"984 Jefferson St, Portland, OR 97035"
295858,6,1,2.99,12/08/19 00:13,"218 7th St, Dallas, TX 75001"
295859,19,1,11.95,12/29/19 10:53,"588 Washington St, Los Angeles, CA 90001"
295860,19,1,11.95,12/05/19 15:17,"227 Cherry St, New York City, NY 10001"
295861,15,1,14.95,12/01/19 12:59,"510 Sunset St, New York City, NY 10001"
295862,6,1,2.99,12/03/19 14:22,"654 12th St, Portland, ME 04101"
295863,7,1,3.84,12/12/19 11:14,"736 Ridge St, Atlanta, GA 30301"
295864,3,1,389.99,12/20/19 20:02,"434 4th St, Austin, TX 73301"
295865,9,1,99.99,12/03/19 15:18,"92 2nd St, Los Angeles, CA 90001"
295866,21,1,11.99,12/06/19 13:57,"281 West St, Los Angeles, CA 90001"
295867,21,1,11.99,12/27/19 21:16,"943 Cedar St, San Francisco, CA 94016"
295868,19,1,11.95,12/28/19 20:55,"547 12th St, Boston, MA 02215"
295869,15,1,14.95,12/16/19 18:46,"4 Main St, Los Angeles, CA 90001"
295870,15,1,14.95,12/09/19 17:01,"955 13th St, San Francisco, CA 94016"
295871,16,1,1700,12/28/19 11:19,"661 Park St, Dallas, TX 75001"
295872,5,1,379.99,12/14/19 10:49,"845 Forest St, Los Angeles, CA 90001"
295873,11,1,600,12/17/19 11:50,"919 Chestnut St, New York City, NY 10001"
295874,21,1,11.99,12/15/19 08:31,"78 Sunset St, San Francisco, CA 94016"
295875,15,1,14.95,12/11/19 16:54,"898 Jefferson St, Los Angeles, CA 90001"
295876,7,1,3.84,12/08/19 19:00,"646 12th St, Atlanta, GA 30301"
295877,4,1,149.99,12/31/19 15:27,"721 1st St, Los Angeles, CA 90001"
295878,19,1,11.95,12/14/19 20:05,"294 10th St, Los Angeles, CA 90001"
295879,5,1,379.99,12/24/19 11:54,"893 Park St, Boston, MA 02215"
295880,7,1,3.84,12/13/19 17:38,"900 Madison St, San Francisco, CA 94016"
295881,19,1,11.95,12/02/19 18:36,"316 River St, San Francisco, CA 94016"
295882,21,1,11.99,12/20/19 18:14,"301 Jackson St, Austin, TX 73301"
295883,3,1,389.99,12/26/19 08:48,"305 North St, New York City, NY 10001"
295884,6,1,2.99,12/28/19 18:49,"198 Walnut St, San Francisco, CA 94016"
295885,12,1,700,12/20/19 13:47,"223 5th St, Dallas, TX 75001"
295886,21,1,11.99,12/27/19 08:59,"352 2nd St, Los Angeles, CA 90001"
295887,21,1,11.99,12/24/19 18:37,"827 Lake St, Seattle, WA 98101"
295888,15,1,14.95,12/31/19 14:42,"628 Church St, Los Angeles, CA 90001"
295889,19,1,11.95,12/24/19 17:56,"300 Cherry St, New York City, NY 10001"
295890,18,1,999.99,12/05/19 11:59,"254 Elm St, San Francisco, CA 94016"
295891,3,1,389.99,12/05/19 13:02,"854 North St, Atlanta, GA 30301"
295892,19,1,11.95,12/28/19 13:31,"534 Walnut St, Portland, OR 97035"
295893,6,1,2.99,12/25/19 23:02,"517 13th St, San Francisco, CA 94016"
295894,4,1,149.99,12/26/19 13:24,"9 Center St, Los Angeles, CA 90001"
295895,6,1,2.99,12/29/19 00:18,"539 Forest St, San Francisco, CA 94016"
295896,10,1,300,12/24/19 18:21,"929 Dogwood St, Los Angeles, CA 90001"
295897,4,1,149.99,12/08/19 11:55,"478 13th St, Portland, OR 97035"
295898,7,1,3.84,12/21/19 11:28,"375 Spruce St, San Francisco, CA 94016"
295899,19,1,11.95,12/13/19 16:44,"722 Spruce St, Seattle, WA 98101"
295900,7,1,3.84,12/27/19 18:56,"283 Washington St, Boston, MA 02215"
295901,2,1,109.99,12/05/19 20:02,"67 12th St, San Francisco, CA 94016"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
295902,7,2,3.84,12/26/19 21:54,"160 Maple St, Austin, TX 73301"
295903,7,1,3.84,12/21/19 13:40,"337 12th St, Dallas, TX 75001"
295904,21,1,11.99,12/19/19 17:30,"647 Wilson St, Atlanta, GA 30301"
295905,7,2,3.84,12/06/19 23:48,"345 Walnut St, Los Angeles, CA 90001"
295906,4,1,149.99,12/11/19 20:55,"773 7th St, Atlanta, GA 30301"
295907,7,2,3.84,12/18/19 08:43,"672 Dogwood St, Austin, TX 73301"
295908,2,1,109.99,12/17/19 10:28,"342 Adams St, New York City, NY 10001"
295909,7,1,3.84,12/27/19 17:29,"360 Wilson St, Boston, MA 02215"
295910,15,1,14.95,12/27/19 22:46,"6 Wilson St, Seattle, WA 98101"
295911,8,1,150,12/10/19 22:14,"152 Spruce St, Los Angeles, CA 90001"
295912,7,1,3.84,12/01/19 13:53,"282 Lincoln St, San Francisco, CA 94016"
295913,8,1,150,12/07/19 08:42,"13 Pine St, New York City, NY 10001"
295914,6,1,2.99,12/13/19 13:48,"413 Center St, Austin, TX 73301"
295915,11,1,600,12/23/19 19:04,"535 Meadow St, New York City, NY 10001"
295916,15,1,14.95,12/02/19 11:58,"965 Willow St, Atlanta, GA 30301"
295917,4,1,149.99,12/16/19 12:57,"569 2nd St, San Francisco, CA 94016"
295918,7,1,3.84,12/10/19 07:01,"92 River St, New York City, NY 10001"
295918,6,1,2.99,12/10/19 07:01,"92 River St, New York City, NY 10001"
295919,9,1,99.99,12/19/19 20:46,"478 Maple St, San Francisco, CA 94016"
295920,3,1,389.99,12/01/19 19:49,"344 6th St, New York City, NY 10001"
295921,4,1,149.99,12/16/19 11:09,"425 Main St, Los Angeles, CA 90001"
295922,9,1,99.99,12/12/19 19:53,"676 Hickory St, Portland, OR 97035"
295923,15,1,14.95,12/21/19 13:41,"968 8th St, Austin, TX 73301"
295924,21,1,11.99,12/13/19 10:53,"170 Hickory St, Seattle, WA 98101"
295925,7,1,3.84,12/23/19 10:01,"554 Cedar St, Dallas, TX 75001"
295926,15,1,14.95,12/21/19 20:31,"372 Ridge St, San Francisco, CA 94016"
295927,21,1,11.99,12/16/19 08:14,"626 Walnut St, San Francisco, CA 94016"
295928,6,1,2.99,12/25/19 12:08,"683 Forest St, Boston, MA 02215"
295929,8,1,150,12/25/19 19:18,"538 6th St, Portland, OR 97035"
295930,21,1,11.99,12/10/19 19:57,"774 Washington St, Atlanta, GA 30301"
295931,9,1,99.99,12/16/19 22:01,"142 Madison St, San Francisco, CA 94016"
295932,8,1,150,12/19/19 10:28,"663 Spruce St, New York City, NY 10001"
295932,9,1,99.99,12/19/19 10:28,"663 Spruce St, New York City, NY 10001"
295933,6,1,2.99,12/16/19 22:44,"19 Maple St, New York City, NY 10001"
295934,3,1,389.99,12/01/19 14:56,"760 Ridge St, Atlanta, GA 30301"
295935,7,1,3.84,12/10/19 14:32,"606 Lakeview St, San Francisco, CA 94016"
295936,6,1,2.99,12/23/19 10:08,"283 Highland St, Seattle, WA 98101"
295937,15,1,14.95,12/26/19 23:17,"282 Willow St, Seattle, WA 98101"
295938,15,1,14.95,12/08/19 08:11,"679 Hickory St, Austin, TX 73301"
295939,7,1,3.84,12/08/19 20:10,"799 Lakeview St, New York City, NY 10001"
295940,21,1,11.99,12/07/19 08:48,"441 12th St, Los Angeles, CA 90001"
295941,18,1,999.99,12/31/19 16:24,"64 Dogwood St, Portland, OR 97035"
295942,11,1,600,12/30/19 19:21,"150 North St, Boston, MA 02215"
295943,6,3,2.99,12/04/19 13:32,"701 Sunset St, Dallas, TX 75001"
295944,3,1,389.99,12/29/19 17:04,"175 Main St, San Francisco, CA 94016"
295945,21,1,11.99,12/06/19 10:20,"207 Sunset St, Austin, TX 73301"
295946,2,1,109.99,12/09/19 11:44,"970 Lincoln St, Portland, OR 97035"
295947,7,1,3.84,12/29/19 20:09,"441 6th St, Austin, TX 73301"
295948,16,1,1700,12/17/19 21:08,"863 West St, San Francisco, CA 94016"
295949,9,1,99.99,12/17/19 15:29,"603 River St, Los Angeles, CA 90001"
295950,7,1,3.84,12/31/19 09:15,"789 14th St, Boston, MA 02215"
295951,15,1,14.95,12/02/19 10:25,"349 North St, Dallas, TX 75001"
295952,19,1,11.95,12/23/19 12:55,"403 Dogwood St, Seattle, WA 98101"
295952,10,1,300,12/23/19 12:55,"403 Dogwood St, Seattle, WA 98101"
295953,10,1,300,12/24/19 17:03,"559 Church St, Dallas, TX 75001"
295954,4,1,149.99,12/29/19 18:56,"321 River St, Boston, MA 02215"
295955,19,1,11.95,12/30/19 16:25,"357 Hickory St, Boston, MA 02215"
295956,6,1,2.99,12/18/19 19:17,"793 Adams St, Boston, MA 02215"
295957,15,1,14.95,12/27/19 16:15,"356 12th St, Los Angeles, CA 90001"
295958,6,1,2.99,12/04/19 18:36,"485 4th St, Boston, MA 02215"
295959,6,2,2.99,12/27/19 20:53,"198 13th St, Atlanta, GA 30301"
295960,7,1,3.84,12/21/19 19:35,"397 Forest St, San Francisco, CA 94016"
295961,7,2,3.84,12/16/19 13:13,"229 Park St, Austin, TX 73301"
295962,2,1,109.99,12/25/19 16:15,"668 14th St, San Francisco, CA 94016"
295963,16,1,1700,12/08/19 10:21,"556 11th St, Austin, TX 73301"
295964,9,1,99.99,12/03/19 21:52,"950 1st St, Los Angeles, CA 90001"
295965,12,1,700,12/17/19 10:51,"514 Ridge St, Dallas, TX 75001"
295966,15,1,14.95,12/17/19 19:42,"233 North St, San Francisco, CA 94016"
295967,6,2,2.99,12/12/19 10:09,"283 South St, Los Angeles, CA 90001"
295968,7,1,3.84,12/05/19 13:18,"720 Center St, New York City, NY 10001"
295969,19,1,11.95,12/10/19 11:08,"646 Elm St, Boston, MA 02215"
295970,7,1,3.84,12/03/19 23:08,"414 Adams St, Boston, MA 02215"
295971,7,2,3.84,12/30/19 16:45,"10 Adams St, Los Angeles, CA 90001"
295972,19,1,11.95,12/12/19 11:54,"340 1st St, Los Angeles, CA 90001"
295973,7,1,3.84,12/07/19 02:15,"597 Center St, New York City, NY 10001"
295974,19,1,11.95,12/15/19 20:57,"570 Cherry St, San Francisco, CA 94016"
295975,19,1,11.95,12/14/19 10:01,"716 Hickory St, San Francisco, CA 94016"
295976,9,1,99.99,12/30/19 13:20,"981 7th St, Dallas, TX 75001"
295977,21,1,11.99,12/09/19 17:50,"141 West St, Boston, MA 02215"
295978,4,1,149.99,12/10/19 08:08,"293 7th St, Boston, MA 02215"
295979,9,1,99.99,12/28/19 20:33,"356 Lake St, Los Angeles, CA 90001"
295980,3,1,389.99,12/19/19 10:53,"934 2nd St, Boston, MA 02215"
295981,15,1,14.95,12/27/19 20:27,"321 Hill St, San Francisco, CA 94016"
295982,20,1,400,12/28/19 07:11,"3 11th St, Los Angeles, CA 90001"
295983,7,3,3.84,12/06/19 10:46,"782 5th St, Los Angeles, CA 90001"
